Month,Year,path_001,path_002,path_003,path_004,path_005,path_006,path_007,path_008,path_009,path_010,path_011,path_012,path_013,path_014,path_015,path_016,path_017,path_018,path_019,path_020,path_021,path_022,path_023,path_024,path_025,path_026,path_027,path_028,path_029,path_030,path_031,path_032,path_033,path_034,path_035,path_036,path_037,path_038,path_039,path_040,path_041,path_042,path_043,path_044,path_045,path_046,path_047,path_048,path_049,path_050,path_051,path_052,path_053,path_054,path_055,path_056,path_057,path_058,path_059,path_060,path_061,path_062,path_063,path_064,path_065,path_066,path_067,path_068,path_069,path_070,path_071,path_072,path_073,path_074,path_075,path_076,path_077,path_078,path_079,path_080,path_081,path_082,path_083,path_084,path_085,path_086,path_087,path_088,path_089,path_090,path_091,path_092,path_093,path_094,path_095,path_096,path_097,path_098,path_099,path_100
1,0.0833,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600,0.036600
2,0.1667,0.041616,0.040107,0.031751,0.039498,0.032400,0.039442,0.030949,0.039867,0.036669,0.034449,0.041030,0.036718,0.040103,0.038631,0.040870,0.035373,0.033914,0.041357,0.037652,0.032638,0.034018,0.044672,0.038045,0.034939,0.033427,0.035558,0.037390,0.031929,0.038256,0.031983,0.038731,0.036962,0.038401,0.031011,0.038391,0.035694,0.031968,0.037030,0.033212,0.031478,0.033096,0.039276,0.039099,0.036710,0.033056,0.034202,0.041075,0.039570,0.035317,0.040078,0.031995,0.033199,0.041935,0.033711,0.041096,0.033758,0.043022,0.033399,0.036311,0.038651,0.032452,0.036263,0.033202,0.034467,0.032579,0.037642,0.039261,0.032195,0.035364,0.040796,0.039141,0.029806,0.034998,0.038109,0.039833,0.037446,0.035611,0.041702,0.034805,0.041632,0.034378,0.036024,0.034674,0.042936,0.034682,0.037304,0.041650,0.035957,0.040091,0.042299,0.040232,0.033901,0.034054,0.036271,0.040280,0.038930,0.032416,0.033649,0.037701,0.033223
3,0.2500,0.041249,0.038792,0.031739,0.037066,0.026289,0.041013,0.035806,0.045801,0.036590,0.033347,0.038623,0.040960,0.043586,0.038403,0.037094,0.030430,0.035622,0.036703,0.036888,0.030644,0.031902,0.042290,0.041812,0.032940,0.031269,0.034326,0.037395,0.036324,0.040080,0.036170,0.041812,0.039860,0.042370,0.032416,0.034082,0.036393,0.037950,0.039927,0.030379,0.032273,0.037626,0.041299,0.041125,0.039495,0.034487,0.037525,0.042016,0.042466,0.031136,0.044125,0.032089,0.034121,0.041704,0.035710,0.050348,0.032273,0.036966,0.028900,0.036174,0.039692,0.034271,0.032315,0.030368,0.034467,0.035683,0.043497,0.037157,0.036064,0.035882,0.043194,0.041491,0.031299,0.031657,0.040184,0.042330,0.038560,0.035396,0.036439,0.033024,0.036594,0.031657,0.033207,0.031240,0.040832,0.038837,0.036370,0.034878,0.033152,0.043571,0.041014,0.035179,0.032050,0.032186,0.033514,0.038380,0.035273,0.031503,0.031169,0.042511,0.029998
4,0.3333,0.041387,0.041470,0.037667,0.036386,0.030476,0.039010,0.029274,0.039161,0.038533,0.031733,0.042942,0.042687,0.039214,0.038250,0.034999,0.030713,0.034933,0.033575,0.027801,0.030422,0.030926,0.038170,0.037676,0.030377,0.029839,0.033429,0.032906,0.036017,0.035603,0.037004,0.047192,0.040071,0.046065,0.032913,0.035621,0.029738,0.033939,0.049750,0.030838,0.033559,0.042581,0.036484,0.049347,0.044912,0.033618,0.043684,0.036812,0.046740,0.034121,0.045319,0.031396,0.031333,0.034496,0.035710,0.042636,0.033309,0.044386,0.033181,0.033721,0.040946,0.030259,0.030439,0.033135,0.033970,0.037125,0.042307,0.037196,0.038701,0.046739,0.042712,0.042015,0.034042,0.034488,0.042775,0.043546,0.038870,0.039488,0.036076,0.036496,0.035115,0.027534,0.032427,0.028207,0.039479,0.036478,0.043694,0.038285,0.026118,0.042135,0.038719,0.030515,0.035614,0.026331,0.028932,0.038651,0.029745,0.035297,0.027800,0.038081,0.028672
5,0.4167,0.036727,0.042129,0.034545,0.035930,0.024008,0.040362,0.033816,0.039002,0.036218,0.033557,0.046578,0.041255,0.039901,0.032886,0.034304,0.031665,0.038359,0.033473,0.028592,0.032839,0.031878,0.042338,0.033611,0.029985,0.033045,0.038109,0.028190,0.038491,0.034017,0.036671,0.041236,0.034139,0.046297,0.036615,0.031170,0.030907,0.035141,0.049144,0.028897,0.029912,0.046181,0.034758,0.057892,0.042366,0.032415,0.041167,0.036141,0.046940,0.036492,0.042483,0.034955,0.030473,0.037163,0.035730,0.053473,0.031807,0.037964,0.032916,0.035446,0.038257,0.027562,0.031118,0.032174,0.039037,0.037424,0.040543,0.033467,0.038352,0.044901,0.039093,0.040273,0.030323,0.038195,0.042814,0.038850,0.033687,0.045541,0.033353,0.037739,0.035009,0.031133,0.037605,0.027730,0.035062,0.041186,0.041537,0.036532,0.026123,0.044427,0.042919,0.027799,0.036935,0.022176,0.030302,0.039605,0.031185,0.035521,0.027349,0.035180,0.030219
6,0.5000,0.037520,0.039553,0.039378,0.031482,0.027081,0.044035,0.030229,0.040948,0.035032,0.032488,0.050006,0.040558,0.037153,0.031429,0.033949,0.027433,0.044534,0.032790,0.030209,0.029827,0.027696,0.051182,0.039705,0.032605,0.033407,0.032645,0.031159,0.042020,0.034739,0.042986,0.042250,0.041984,0.047370,0.040508,0.030646,0.030802,0.032757,0.049519,0.033331,0.028693,0.044974,0.034913,0.061486,0.039125,0.034379,0.042784,0.035925,0.047248,0.031903,0.037099,0.033809,0.032072,0.032214,0.040294,0.046843,0.028807,0.041964,0.030979,0.036211,0.039046,0.025368,0.031277,0.034143,0.040361,0.037366,0.046242,0.028484,0.038686,0.041991,0.042530,0.045802,0.024785,0.031949,0.038905,0.037972,0.038858,0.040711,0.030189,0.036516,0.029510,0.030025,0.030215,0.026779,0.031315,0.041393,0.041183,0.038726,0.025617,0.038058,0.044210,0.028206,0.036334,0.020631,0.032423,0.036898,0.029650,0.035310,0.026849,0.039762,0.034193
7,0.5833,0.035508,0.038048,0.043295,0.035242,0.025928,0.042639,0.026698,0.039594,0.032786,0.034141,0.051198,0.049723,0.037525,0.031770,0.032226,0.026326,0.044516,0.033628,0.029922,0.031220,0.028812,0.042657,0.037303,0.031623,0.032709,0.034941,0.031413,0.041463,0.038587,0.038515,0.041759,0.035680,0.044185,0.036387,0.031316,0.031131,0.030860,0.055949,0.031303,0.028311,0.048949,0.031177,0.063089,0.045007,0.026778,0.049895,0.031706,0.041522,0.032114,0.030993,0.034527,0.032222,0.028317,0.034787,0.047285,0.028752,0.045921,0.030964,0.037393,0.035909,0.023946,0.024656,0.032672,0.038589,0.038043,0.046570,0.027540,0.036458,0.040972,0.039269,0.042552,0.028741,0.032865,0.038769,0.037482,0.035087,0.039028,0.029569,0.031772,0.031831,0.029359,0.034361,0.027747,0.033693,0.039149,0.039382,0.039727,0.021913,0.039165,0.043305,0.025047,0.039323,0.019433,0.027240,0.045783,0.024571,0.038667,0.029527,0.038176,0.039557
8,0.6667,0.032835,0.040291,0.051780,0.037339,0.025478,0.047523,0.026788,0.042641,0.031667,0.035309,0.048285,0.040628,0.030480,0.029988,0.030589,0.023209,0.040235,0.033666,0.026833,0.032419,0.025867,0.037118,0.036426,0.034077,0.029904,0.041057,0.036528,0.042339,0.042494,0.037194,0.035642,0.035352,0.048883,0.037392,0.032656,0.029414,0.034756,0.053307,0.033619,0.029322,0.040751,0.033522,0.063773,0.044167,0.027275,0.051105,0.033883,0.043303,0.030472,0.026346,0.036664,0.029879,0.023249,0.032241,0.047253,0.025332,0.044941,0.028232,0.038016,0.034095,0.024933,0.029631,0.039497,0.040144,0.039356,0.051871,0.029921,0.035758,0.044865,0.037135,0.046540,0.032433,0.033049,0.035328,0.040258,0.029322,0.032957,0.028434,0.028330,0.032367,0.033776,0.034054,0.024628,0.032196,0.036865,0.040928,0.034637,0.022584,0.035808,0.041056,0.029542,0.035912,0.018878,0.027257,0.044137,0.023557,0.035529,0.027801,0.039507,0.045694
9,0.7500,0.027801,0.039884,0.046188,0.033383,0.028311,0.043269,0.028100,0.051580,0.036778,0.035019,0.041759,0.040812,0.028374,0.029405,0.033029,0.022014,0.035757,0.038114,0.029142,0.031172,0.025581,0.032759,0.031151,0.033762,0.035497,0.043825,0.036456,0.043034,0.037813,0.037040,0.036561,0.033081,0.053091,0.035638,0.029777,0.028824,0.036003,0.046571,0.032842,0.031981,0.042360,0.041161,0.061135,0.048924,0.027452,0.051806,0.031535,0.040887,0.028639,0.030788,0.042524,0.029641,0.025595,0.035413,0.041759,0.027322,0.042071,0.022920,0.032143,0.033758,0.028310,0.028967,0.041664,0.040203,0.035792,0.053702,0.033062,0.031017,0.040566,0.037925,0.046214,0.036088,0.037950,0.035015,0.033304,0.026975,0.032428,0.027471,0.031264,0.031916,0.032335,0.035736,0.022267,0.033172,0.039701,0.041014,0.032835,0.025385,0.035996,0.036966,0.027908,0.028721,0.019339,0.024164,0.043064,0.022820,0.037487,0.028914,0.041279,0.038398
10,0.8333,0.027409,0.041355,0.046821,0.028387,0.031019,0.037258,0.028588,0.054164,0.038445,0.033668,0.043247,0.045364,0.026404,0.027823,0.031147,0.022385,0.035268,0.040093,0.027699,0.034448,0.025754,0.031043,0.031713,0.031364,0.036291,0.043051,0.036684,0.045771,0.034442,0.042939,0.040748,0.033668,0.051647,0.034723,0.025741,0.028851,0.035803,0.040977,0.034568,0.029404,0.040647,0.036309,0.059664,0.058305,0.030747,0.057663,0.030588,0.039534,0.026468,0.031147,0.042358,0.028074,0.024796,0.040898,0.037429,0.031160,0.040610,0.021435,0.030198,0.034483,0.026846,0.025593,0.043970,0.041726,0.037274,0.051866,0.032919,0.028957,0.041915,0.033702,0.045080,0.037400,0.036608,0.037016,0.031991,0.026967,0.031648,0.025365,0.033708,0.027038,0.028492,0.034483,0.022480,0.033435,0.045102,0.040240,0.032426,0.028334,0.033585,0.039483,0.028563,0.031975,0.019461,0.019912,0.037759,0.020134,0.037955,0.029367,0.043863,0.037275
11,0.9167,0.025975,0.040760,0.044773,0.029401,0.031329,0.036766,0.029543,0.062062,0.039333,0.028720,0.044788,0.044424,0.026079,0.025890,0.027603,0.023021,0.037940,0.039654,0.029036,0.037468,0.031385,0.034750,0.029849,0.026309,0.036467,0.044089,0.034002,0.050991,0.035272,0.042316,0.041874,0.030760,0.053066,0.033765,0.025891,0.029064,0.035835,0.045244,0.031871,0.030278,0.040153,0.036297,0.061574,0.047284,0.033569,0.056300,0.026947,0.039592,0.023757,0.031171,0.043896,0.027974,0.025467,0.038780,0.036397,0.031013,0.038596,0.018372,0.028988,0.039700,0.025459,0.025667,0.043721,0.044039,0.041307,0.049531,0.030053,0.028753,0.039269,0.030431,0.036330,0.032812,0.038198,0.043339,0.031267,0.025861,0.033534,0.022361,0.032326,0.026945,0.027230,0.037068,0.021488,0.033769,0.044039,0.039231,0.031818,0.025203,0.035776,0.037658,0.028397,0.031413,0.018521,0.024114,0.033966,0.020253,0.042313,0.028799,0.047995,0.036579
