Month,Year,path_001,path_002,path_003,path_004,path_005,path_006,path_007,path_008,path_009,path_010,path_011,path_012,path_013,path_014,path_015,path_016,path_017,path_018,path_019,path_020,path_021,path_022,path_023,path_024,path_025,path_026,path_027,path_028,path_029,path_030,path_031,path_032,path_033,path_034,path_035,path_036,path_037,path_038,path_039,path_040,path_041,path_042,path_043,path_044,path_045,path_046,path_047,path_048,path_049,path_050,path_051,path_052,path_053,path_054,path_055,path_056,path_057,path_058,path_059,path_060,path_061,path_062,path_063,path_064,path_065,path_066,path_067,path_068,path_069,path_070,path_071,path_072,path_073,path_074,path_075,path_076,path_077,path_078,path_079,path_080,path_081,path_082,path_083,path_084,path_085,path_086,path_087,path_088,path_089,path_090,path_091,path_092,path_093,path_094,path_095,path_096,path_097,path_098,path_099,path_100
1,0.0833,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443,0.045443
2,0.1667,0.050933,0.049299,0.040277,0.048640,0.040977,0.048580,0.039411,0.049039,0.045584,0.043188,0.050298,0.045636,0.049295,0.047702,0.050124,0.044184,0.042611,0.050652,0.046645,0.041234,0.042723,0.054251,0.047070,0.043717,0.042085,0.044385,0.046362,0.040469,0.047298,0.040527,0.047811,0.045899,0.047454,0.039478,0.047444,0.044531,0.040511,0.045974,0.041853,0.039982,0.041728,0.048400,0.048209,0.045628,0.041685,0.042922,0.050347,0.048718,0.044125,0.049268,0.040540,0.041839,0.051279,0.042391,0.050370,0.042443,0.052458,0.042055,0.045197,0.047724,0.041033,0.045145,0.041842,0.043208,0.041171,0.046634,0.048383,0.040756,0.044175,0.050045,0.048254,0.038176,0.043780,0.047139,0.049002,0.046422,0.044441,0.051026,0.043572,0.050950,0.043112,0.044887,0.043431,0.052365,0.043440,0.046269,0.050970,0.044815,0.049282,0.051674,0.049434,0.042596,0.042762,0.045154,0.049486,0.048026,0.040995,0.042325,0.046698,0.041865
3,0.2500,0.050609,0.047946,0.040320,0.046078,0.034416,0.050353,0.044716,0.055560,0.045564,0.042059,0.047763,0.050294,0.053147,0.047525,0.046110,0.038906,0.044517,0.045686,0.045886,0.039137,0.040497,0.051740,0.051219,0.041619,0.039813,0.043117,0.046434,0.045276,0.049341,0.045109,0.051219,0.049102,0.051825,0.041052,0.042853,0.045351,0.047034,0.049174,0.038850,0.040898,0.046683,0.050663,0.050474,0.048707,0.043291,0.046574,0.051441,0.051930,0.039669,0.053734,0.040699,0.042895,0.051103,0.044612,0.060542,0.040898,0.045972,0.037249,0.045114,0.048921,0.043056,0.040944,0.038839,0.043269,0.044582,0.053050,0.046177,0.044994,0.044798,0.052721,0.050871,0.039845,0.040232,0.049453,0.051783,0.047695,0.044273,0.045402,0.041710,0.045569,0.040232,0.041908,0.039781,0.050157,0.047994,0.045326,0.043715,0.041848,0.053131,0.050354,0.044039,0.040657,0.040804,0.042239,0.047501,0.044141,0.040066,0.039705,0.051978,0.038437
4,0.3333,0.051120,0.051210,0.047051,0.045660,0.039217,0.048522,0.037907,0.048688,0.047998,0.040589,0.052822,0.052541,0.048746,0.047691,0.044150,0.039477,0.044073,0.042599,0.036302,0.039158,0.039709,0.047609,0.047066,0.039111,0.038524,0.042436,0.041868,0.045253,0.044807,0.046328,0.057493,0.049678,0.056251,0.041872,0.044825,0.038415,0.042991,0.060319,0.039612,0.042576,0.052421,0.045768,0.059874,0.054981,0.042640,0.053630,0.046126,0.056996,0.043190,0.055432,0.040220,0.040152,0.043604,0.044920,0.052490,0.042304,0.054407,0.042164,0.042755,0.050636,0.038981,0.039180,0.042115,0.043025,0.046461,0.052125,0.046543,0.048179,0.056990,0.052571,0.051806,0.043100,0.043589,0.052637,0.053484,0.048367,0.049040,0.045324,0.045776,0.044276,0.036007,0.041345,0.036743,0.049036,0.045757,0.053644,0.047731,0.034459,0.051939,0.048206,0.039266,0.044815,0.034691,0.037536,0.048130,0.038425,0.044469,0.036298,0.047507,0.037250
5,0.4167,0.046234,0.052158,0.043828,0.045355,0.032264,0.050216,0.043031,0.048727,0.045668,0.042750,0.057070,0.051195,0.049713,0.042025,0.043577,0.040680,0.048009,0.042668,0.037319,0.041961,0.040912,0.052395,0.042819,0.038841,0.042188,0.047735,0.036878,0.048152,0.043262,0.046158,0.051179,0.043395,0.056759,0.046093,0.040144,0.039854,0.044484,0.059915,0.037646,0.038758,0.056620,0.044075,0.069736,0.052417,0.041501,0.051093,0.045591,0.057473,0.045962,0.052553,0.044276,0.039375,0.046710,0.045129,0.064762,0.040835,0.047588,0.042046,0.044821,0.047906,0.036183,0.040083,0.041235,0.048752,0.046983,0.050415,0.042660,0.048000,0.055207,0.048828,0.050119,0.039206,0.047828,0.052912,0.048559,0.042900,0.055912,0.042537,0.047329,0.044348,0.040096,0.047183,0.036367,0.044411,0.051114,0.051503,0.046016,0.034603,0.054694,0.053032,0.036450,0.046446,0.030236,0.039190,0.049384,0.040160,0.044897,0.035948,0.044536,0.039094
6,0.5000,0.047309,0.049546,0.049328,0.040658,0.035788,0.054500,0.039264,0.051090,0.044558,0.041751,0.061156,0.050652,0.046905,0.040601,0.043371,0.036185,0.055034,0.042097,0.039250,0.038819,0.036475,0.062480,0.049709,0.041879,0.042757,0.041928,0.040298,0.052249,0.044240,0.053318,0.052529,0.052223,0.058213,0.050571,0.039733,0.039900,0.042049,0.060612,0.042672,0.037572,0.055531,0.044434,0.074184,0.049072,0.043830,0.053105,0.045551,0.058080,0.041109,0.046851,0.043199,0.041292,0.041470,0.050345,0.057641,0.037701,0.052210,0.040087,0.045850,0.048985,0.033902,0.040420,0.043566,0.050418,0.047118,0.056953,0.037359,0.048573,0.052232,0.052840,0.056463,0.033253,0.041160,0.048831,0.047807,0.048772,0.050813,0.039237,0.046183,0.038490,0.039038,0.039255,0.035462,0.040485,0.051565,0.051339,0.048628,0.034179,0.047905,0.054699,0.037046,0.045980,0.028623,0.041680,0.046619,0.038635,0.044851,0.035537,0.049773,0.043618
7,0.5833,0.045732,0.048571,0.054423,0.045419,0.034967,0.053723,0.035845,0.050309,0.042673,0.044169,0.063435,0.061738,0.047988,0.041541,0.042050,0.035427,0.055812,0.043613,0.039460,0.040899,0.038211,0.053758,0.047729,0.041355,0.042563,0.045070,0.041131,0.052372,0.049161,0.049068,0.052743,0.045912,0.055478,0.046674,0.041024,0.040810,0.040511,0.068895,0.040990,0.037649,0.060848,0.040883,0.077236,0.056391,0.035940,0.061924,0.041479,0.052483,0.041908,0.040695,0.044594,0.042023,0.037688,0.044900,0.059004,0.038147,0.057429,0.040615,0.047814,0.046174,0.032749,0.033555,0.042523,0.049151,0.048539,0.058165,0.036808,0.046768,0.051845,0.049947,0.053629,0.038126,0.042749,0.049379,0.047941,0.045247,0.049656,0.039080,0.041532,0.041609,0.038819,0.044420,0.037015,0.043701,0.049789,0.050059,0.050442,0.030449,0.049832,0.054479,0.034000,0.049967,0.027619,0.036455,0.057264,0.033465,0.049227,0.039003,0.048708,0.050211
8,0.6667,0.043056,0.051470,0.064531,0.048109,0.034684,0.059699,0.036187,0.054140,0.041718,0.045794,0.060593,0.051853,0.040403,0.039827,0.040504,0.032129,0.051376,0.043967,0.036245,0.042527,0.035145,0.047904,0.047089,0.044401,0.039701,0.052294,0.047176,0.053755,0.053942,0.047937,0.046231,0.045878,0.061280,0.048143,0.042818,0.039158,0.045179,0.066389,0.043878,0.039043,0.051985,0.043814,0.078713,0.055868,0.036746,0.063800,0.044228,0.054911,0.040352,0.035744,0.047314,0.039676,0.032210,0.042356,0.059438,0.034543,0.056755,0.037816,0.048863,0.044469,0.034082,0.039398,0.050510,0.051267,0.050376,0.064706,0.039747,0.046320,0.056659,0.047912,0.058581,0.042538,0.043257,0.045865,0.051436,0.039080,0.043181,0.038073,0.037947,0.042505,0.044054,0.044388,0.033734,0.042328,0.047580,0.052183,0.045073,0.031410,0.046417,0.052347,0.039304,0.046483,0.027149,0.036721,0.055826,0.032536,0.046045,0.037320,0.050571,0.057529
9,0.7500,0.037647,0.051397,0.058566,0.043965,0.038132,0.055276,0.037923,0.064879,0.047821,0.045792,0.053575,0.052464,0.038302,0.039445,0.043562,0.030967,0.046667,0.049338,0.039116,0.041408,0.035054,0.043313,0.041445,0.044356,0.046322,0.055849,0.047431,0.054959,0.049007,0.048118,0.047626,0.043637,0.066674,0.046501,0.039852,0.038757,0.046918,0.059119,0.043302,0.042324,0.054228,0.052826,0.076251,0.061790,0.037197,0.065131,0.041883,0.052577,0.038553,0.041055,0.054332,0.039680,0.035114,0.046261,0.053603,0.037041,0.053909,0.032013,0.042551,0.044413,0.038150,0.038911,0.053347,0.051718,0.046695,0.067371,0.043589,0.041275,0.052176,0.049175,0.058669,0.046975,0.049131,0.045853,0.043911,0.036688,0.042898,0.037241,0.041546,0.042295,0.042725,0.046614,0.031251,0.043742,0.051165,0.052681,0.043358,0.034816,0.046980,0.048086,0.037714,0.038657,0.027850,0.033441,0.055028,0.031905,0.048603,0.038833,0.052975,0.049618
10,0.8333,0.037467,0.053489,0.059764,0.038564,0.041479,0.048787,0.038739,0.068457,0.050086,0.044576,0.055728,0.058142,0.036315,0.037908,0.041720,0.031596,0.046459,0.051976,0.037729,0.045443,0.035486,0.041673,0.042392,0.041928,0.047562,0.055380,0.048036,0.058556,0.045511,0.055267,0.052807,0.044630,0.065532,0.045795,0.035502,0.039056,0.047029,0.053124,0.045581,0.039670,0.052681,0.047645,0.075170,0.073378,0.041224,0.072610,0.041101,0.051435,0.036331,0.041763,0.054547,0.038160,0.034434,0.052900,0.049045,0.041685,0.052649,0.030504,0.040633,0.045573,0.036724,0.035307,0.056405,0.053867,0.048741,0.065772,0.043734,0.039215,0.054141,0.044706,0.057824,0.048808,0.047951,0.048493,0.042735,0.036938,0.042321,0.035079,0.044637,0.037007,0.038627,0.045517,0.031698,0.044362,0.057795,0.052198,0.043208,0.038420,0.044571,0.051352,0.038719,0.042658,0.028159,0.028733,0.049347,0.028994,0.049498,0.039612,0.056369,0.048696
