Month,Year,path_001,path_002,path_003,path_004,path_005,path_006,path_007,path_008,path_009,path_010,path_011,path_012,path_013,path_014,path_015,path_016,path_017,path_018,path_019,path_020,path_021,path_022,path_023,path_024,path_025,path_026,path_027,path_028,path_029,path_030,path_031,path_032,path_033,path_034,path_035,path_036,path_037,path_038,path_039,path_040,path_041,path_042,path_043,path_044,path_045,path_046,path_047,path_048,path_049,path_050,path_051,path_052,path_053,path_054,path_055,path_056,path_057,path_058,path_059,path_060,path_061,path_062,path_063,path_064,path_065,path_066,path_067,path_068,path_069,path_070,path_071,path_072,path_073,path_074,path_075,path_076,path_077,path_078,path_079,path_080,path_081,path_082,path_083,path_084,path_085,path_086,path_087,path_088,path_089,path_090,path_091,path_092,path_093,path_094,path_095,path_096,path_097,path_098,path_099,path_100
1,0.0833,0.077614,0.074325,0.055670,0.072991,0.057147,0.072869,0.053834,0.073799,0.066747,0.061783,0.076339,0.066855,0.074317,0.071086,0.075989,0.063854,0.060578,0.077050,0.068925,0.057688,0.060812,0.084205,0.069795,0.062883,0.059478,0.064269,0.068347,0.056075,0.070261,0.056198,0.071306,0.067396,0.070579,0.053976,0.070558,0.064572,0.056165,0.067549,0.058991,0.055045,0.058727,0.072505,0.072117,0.066837,0.058638,0.061227,0.076437,0.073149,0.063731,0.074261,0.056225,0.058961,0.078306,0.060118,0.076483,0.060226,0.080657,0.059414,0.065949,0.071131,0.057266,0.065842,0.058968,0.061824,0.057556,0.068904,0.072471,0.056682,0.063834,0.075830,0.072207,0.051203,0.063015,0.069936,0.073725,0.068469,0.064387,0.077800,0.062581,0.077647,0.061623,0.065310,0.062288,0.080472,0.062307,0.068154,0.077688,0.065160,0.074290,0.079094,0.074598,0.060547,0.060893,0.065860,0.074703,0.071745,0.057185,0.059980,0.069034,0.059015
2,0.1667,0.071781,0.068396,0.055808,0.075532,0.065179,0.068973,0.057509,0.078166,0.077203,0.059761,0.070199,0.071637,0.086515,0.067598,0.063864,0.065728,0.053180,0.072986,0.076240,0.054833,0.058367,0.086176,0.068097,0.051076,0.055690,0.057570,0.076813,0.066889,0.062500,0.056657,0.059894,0.071092,0.057672,0.048768,0.071124,0.070330,0.056944,0.067832,0.065141,0.049304,0.060355,0.078479,0.074028,0.067874,0.057840,0.060396,0.075594,0.065031,0.066028,0.089190,0.061671,0.064833,0.078694,0.058398,0.068038,0.064278,0.076597,0.056230,0.057010,0.073938,0.063123,0.061802,0.049992,0.065608,0.069409,0.067476,0.082098,0.060594,0.057805,0.079934,0.075568,0.050227,0.065122,0.084975,0.078843,0.076523,0.057330,0.066308,0.070872,0.077637,0.073785,0.062297,0.076400,0.088301,0.062268,0.063001,0.077285,0.065379,0.068077,0.087511,0.073257,0.055980,0.059682,0.065339,0.076198,0.073211,0.058346,0.068190,0.067172,0.048172
3,0.2500,0.071584,0.066189,0.056181,0.070575,0.050139,0.072828,0.069415,0.092160,0.077556,0.057759,0.065747,0.081982,0.095598,0.067628,0.056961,0.054724,0.057136,0.063649,0.074969,0.050805,0.054103,0.081597,0.076760,0.047506,0.051373,0.055426,0.077377,0.078495,0.066712,0.066594,0.066400,0.078268,0.065767,0.052162,0.061952,0.072494,0.070949,0.074768,0.058668,0.051377,0.071157,0.083750,0.079113,0.074619,0.061480,0.068227,0.078211,0.071398,0.056769,0.099869,0.062329,0.067514,0.078790,0.063257,0.086905,0.061207,0.064348,0.046644,0.057177,0.076847,0.067964,0.053703,0.044512,0.066077,0.077821,0.080645,0.077605,0.070156,0.059338,0.085954,0.081454,0.053995,0.057831,0.090822,0.085154,0.079743,0.057323,0.056417,0.066987,0.067106,0.067301,0.056599,0.067944,0.084060,0.071999,0.061506,0.062911,0.059511,0.075759,0.085148,0.062720,0.052388,0.055923,0.059640,0.072524,0.065491,0.056646,0.062499,0.078058,0.042015
4,0.3333,0.080147,0.071169,0.056682,0.073423,0.039856,0.083366,0.071480,0.096346,0.077528,0.064667,0.066878,0.089074,0.113929,0.061068,0.063517,0.050537,0.066437,0.076022,0.077481,0.046035,0.054375,0.081808,0.074890,0.046182,0.052084,0.060281,0.078539,0.094874,0.056633,0.068919,0.058109,0.067991,0.058180,0.059533,0.076495,0.085574,0.062848,0.065164,0.055157,0.054572,0.074085,0.090882,0.089398,0.060602,0.063845,0.066056,0.079625,0.070961,0.051617,0.093013,0.055558,0.063196,0.078730,0.061157,0.104494,0.053107,0.062909,0.044455,0.057658,0.069600,0.067328,0.049076,0.035167,0.073524,0.070822,0.086942,0.067774,0.058911,0.057697,0.093764,0.081679,0.054277,0.059877,0.093529,0.084763,0.074423,0.056836,0.045348,0.078792,0.065320,0.076982,0.066223,0.076896,0.075290,0.058514,0.051502,0.071546,0.069081,0.080662,0.081421,0.060575,0.047876,0.048859,0.074054,0.070471,0.068161,0.055970,0.063388,0.085412,0.046507
5,0.4167,0.081657,0.078151,0.071154,0.072900,0.049965,0.079880,0.056512,0.082055,0.083472,0.061711,0.077046,0.094592,0.103229,0.061732,0.059982,0.051977,0.065845,0.069405,0.055575,0.046319,0.053012,0.073714,0.067138,0.041835,0.049679,0.059192,0.068502,0.095272,0.049212,0.071882,0.068652,0.069488,0.065671,0.061604,0.081649,0.068558,0.055381,0.085720,0.057098,0.058295,0.086685,0.080136,0.110541,0.072051,0.062789,0.080301,0.069168,0.080635,0.059074,0.097181,0.054837,0.057610,0.063700,0.062106,0.088383,0.056221,0.079514,0.054533,0.053467,0.073341,0.058521,0.045922,0.040909,0.073318,0.075318,0.085513,0.068894,0.065352,0.080704,0.093955,0.084088,0.061380,0.067579,0.101548,0.088803,0.076245,0.066227,0.045503,0.089494,0.063029,0.066081,0.065273,0.069074,0.073461,0.054844,0.066173,0.080952,0.051829,0.078783,0.077317,0.051144,0.056019,0.037136,0.062874,0.072145,0.055890,0.065580,0.055628,0.076384,0.044350
6,0.5000,0.076157,0.085391,0.072789,0.085512,0.044228,0.084089,0.053129,0.088223,0.085222,0.063423,0.085587,0.093264,0.116811,0.074619,0.053173,0.054730,0.063908,0.073419,0.050164,0.051440,0.049890,0.066818,0.077868,0.046254,0.045554,0.055978,0.075704,0.113654,0.037543,0.076837,0.074363,0.060402,0.065243,0.061511,0.068317,0.071275,0.051958,0.092584,0.057076,0.051941,0.090969,0.078697,0.107193,0.064792,0.062732,0.072997,0.065772,0.077172,0.063809,0.099342,0.059738,0.052500,0.062693,0.052412,0.098053,0.053452,0.084527,0.050500,0.052622,0.071988,0.052359,0.047162,0.034538,0.061065,0.084467,0.082384,0.071462,0.062126,0.088712,0.086876,0.089114,0.068417,0.058306,0.094709,0.095845,0.080767,0.060125,0.035996,0.110446,0.059164,0.061289,0.075383,0.070043,0.074111,0.066917,0.064082,0.086145,0.047597,0.079381,0.086169,0.048648,0.057629,0.039183,0.070518,0.072745,0.062504,0.069491,0.058884,0.071569,0.043474
7,0.5833,0.066806,0.087888,0.066316,0.085189,0.030970,0.088339,0.064569,0.088777,0.080261,0.068644,0.094760,0.090791,0.120149,0.062858,0.052407,0.057575,0.072387,0.073938,0.052668,0.057510,0.052565,0.076491,0.068776,0.045963,0.052979,0.066759,0.063492,0.122988,0.035474,0.076856,0.063970,0.049584,0.066475,0.070853,0.058528,0.075359,0.055052,0.092402,0.053009,0.044872,0.100533,0.075181,0.128088,0.061010,0.060600,0.068804,0.065048,0.078491,0.070021,0.093589,0.068957,0.051167,0.069459,0.053091,0.125964,0.050854,0.071294,0.050552,0.056841,0.067113,0.046634,0.049191,0.033406,0.073156,0.086135,0.079344,0.063557,0.062156,0.085772,0.079425,0.085916,0.059936,0.066984,0.095844,0.085344,0.069005,0.072457,0.032194,0.115535,0.059627,0.071938,0.090203,0.069296,0.064984,0.078175,0.060907,0.082560,0.048134,0.085302,0.097646,0.043185,0.061062,0.030124,0.075241,0.075715,0.066956,0.070785,0.058268,0.065775,0.047372
8,0.6667,0.060458,0.088518,0.061529,0.084251,0.035132,0.086039,0.069723,0.096897,0.095097,0.069263,0.099194,0.088142,0.111195,0.055900,0.047487,0.067810,0.063051,0.066310,0.050756,0.048929,0.050679,0.081640,0.070386,0.037621,0.042767,0.066910,0.058736,0.119382,0.030246,0.071883,0.072496,0.040050,0.068284,0.065652,0.049714,0.065491,0.062179,0.097296,0.051313,0.045264,0.088919,0.078175,0.121802,0.050708,0.061947,0.084076,0.061564,0.081865,0.069296,0.096696,0.076450,0.051169,0.075210,0.054235,0.117060,0.052924,0.066580,0.045732,0.046840,0.067028,0.044361,0.051430,0.037910,0.082057,0.094068,0.068470,0.073496,0.070002,0.089116,0.091835,0.089228,0.056224,0.065941,0.111783,0.101970,0.069383,0.078503,0.034091,0.128617,0.064529,0.063962,0.106981,0.067995,0.070689,0.090652,0.070859,0.074472,0.045490,0.088310,0.097672,0.050892,0.059007,0.033039,0.089186,0.074734,0.054366,0.075170,0.056049,0.066996,0.045854
9,0.7500,0.062838,0.083353,0.072982,0.073047,0.042645,0.095836,0.061408,0.103236,0.092605,0.067316,0.108272,0.087431,0.104118,0.053294,0.047398,0.057285,0.076349,0.065366,0.055203,0.043270,0.042116,0.101947,0.086339,0.043154,0.043994,0.055715,0.067235,0.131957,0.031821,0.087327,0.075483,0.054161,0.071073,0.074948,0.049153,0.065905,0.057534,0.099245,0.062390,0.043167,0.087309,0.079414,0.131098,0.046074,0.067337,0.088789,0.061822,0.083465,0.059344,0.084061,0.074294,0.055372,0.064026,0.063966,0.102899,0.046800,0.075919,0.042458,0.048855,0.069507,0.039762,0.052377,0.041971,0.086153,0.094878,0.080890,0.061036,0.071538,0.083576,0.101788,0.103855,0.043180,0.053159,0.101993,0.100522,0.082903,0.069589,0.029288,0.125531,0.052451,0.061788,0.084968,0.065805,0.062258,0.092151,0.070969,0.080577,0.044739,0.074798,0.101970,0.052463,0.058471,0.029615,0.097017,0.069484,0.051424,0.075444,0.055287,0.078352,0.054837
10,0.8333,0.059894,0.092304,0.066270,0.068194,0.039621,0.103583,0.054223,0.094457,0.096747,0.063213,0.106629,0.077723,0.111703,0.059931,0.053020,0.069838,0.064063,0.064015,0.062165,0.033936,0.048774,0.092518,0.102779,0.044400,0.039366,0.056747,0.075719,0.132807,0.034881,0.088782,0.076001,0.047193,0.070047,0.076954,0.047047,0.078293,0.052899,0.085996,0.070866,0.042620,0.080559,0.078868,0.124609,0.034786,0.058083,0.101848,0.069757,0.095283,0.066866,0.092294,0.078280,0.049488,0.071135,0.069155,0.109296,0.042665,0.085510,0.048092,0.046659,0.074443,0.041011,0.060362,0.038410,0.078235,0.087165,0.067522,0.073502,0.073555,0.075626,0.121349,0.093395,0.049347,0.043114,0.100526,0.109795,0.082180,0.062083,0.029297,0.119206,0.051876,0.061838,0.095884,0.067319,0.061015,0.096119,0.059883,0.087334,0.053866,0.066527,0.103664,0.058028,0.059405,0.032548,0.119419,0.080491,0.043641,0.067601,0.047569,0.070514,0.049494
