Month,Year,path_001,path_002,path_003,path_004,path_005,path_006,path_007,path_008,path_009,path_010,path_011,path_012,path_013,path_014,path_015,path_016,path_017,path_018,path_019,path_020,path_021,path_022,path_023,path_024,path_025,path_026,path_027,path_028,path_029,path_030,path_031,path_032,path_033,path_034,path_035,path_036,path_037,path_038,path_039,path_040,path_041,path_042,path_043,path_044,path_045,path_046,path_047,path_048,path_049,path_050,path_051,path_052,path_053,path_054,path_055,path_056,path_057,path_058,path_059,path_060,path_061,path_062,path_063,path_064,path_065,path_066,path_067,path_068,path_069,path_070,path_071,path_072,path_073,path_074,path_075,path_076,path_077,path_078,path_079,path_080,path_081,path_082,path_083,path_084,path_085,path_086,path_087,path_088,path_089,path_090,path_091,path_092,path_093,path_094,path_095,path_096,path_097,path_098,path_099,path_100
1,0.0833,0.064961,0.062676,0.049245,0.061744,0.050341,0.061658,0.047875,0.062309,0.057322,0.053742,0.064078,0.057399,0.062671,0.060404,0.063835,0.055243,0.052863,0.064571,0.058875,0.050741,0.053035,0.069472,0.059492,0.054541,0.052058,0.055543,0.058463,0.049546,0.059821,0.049638,0.060559,0.057786,0.060046,0.047982,0.060031,0.055761,0.049614,0.057895,0.051700,0.048780,0.051507,0.061403,0.061130,0.057387,0.051441,0.053337,0.064146,0.061854,0.055154,0.062632,0.049658,0.051678,0.065438,0.052527,0.064178,0.052606,0.067055,0.052011,0.056751,0.060435,0.050429,0.056674,0.051683,0.053771,0.050643,0.058860,0.061378,0.049997,0.055229,0.063724,0.061193,0.045895,0.054636,0.059591,0.062257,0.058551,0.055628,0.065090,0.054322,0.064984,0.053625,0.056292,0.054109,0.066928,0.054122,0.058327,0.065012,0.056184,0.062652,0.065982,0.062867,0.052841,0.053094,0.056687,0.062940,0.060868,0.050369,0.052426,0.058952,0.051718
2,0.1667,0.060816,0.058422,0.049279,0.063438,0.056124,0.058833,0.050538,0.065262,0.064597,0.052194,0.059701,0.060714,0.070948,0.057855,0.055177,0.056518,0.047317,0.061662,0.063930,0.048553,0.051171,0.070721,0.058210,0.045731,0.049191,0.050584,0.064327,0.057349,0.054190,0.049909,0.052291,0.060331,0.050658,0.043978,0.060354,0.059793,0.050121,0.058021,0.056096,0.044387,0.052629,0.065477,0.062391,0.058051,0.050782,0.052658,0.063481,0.056017,0.056733,0.072743,0.053588,0.055874,0.065625,0.051193,0.058168,0.055475,0.064177,0.049592,0.050170,0.062327,0.054641,0.053683,0.044910,0.056431,0.059142,0.057767,0.067957,0.052803,0.050757,0.066477,0.063463,0.045089,0.056082,0.069910,0.065728,0.064126,0.050406,0.056933,0.060175,0.064897,0.062220,0.054043,0.064041,0.072148,0.054022,0.054553,0.064653,0.056268,0.058196,0.071618,0.061851,0.049406,0.052136,0.056238,0.063900,0.061819,0.051155,0.058276,0.057551,0.043522
3,0.2500,0.060599,0.056773,0.049485,0.059889,0.044955,0.061473,0.059069,0.074631,0.064759,0.050652,0.056457,0.067795,0.076898,0.057800,0.050063,0.048402,0.050193,0.054947,0.062967,0.045459,0.047939,0.067532,0.064210,0.042946,0.045889,0.048925,0.064636,0.065407,0.057147,0.057062,0.056924,0.065251,0.056471,0.046484,0.053719,0.061239,0.060153,0.062827,0.051321,0.045892,0.060299,0.068997,0.065832,0.062723,0.053376,0.058226,0.065211,0.060469,0.049921,0.079688,0.053993,0.057719,0.065610,0.054665,0.071126,0.053178,0.055452,0.042284,0.050223,0.064270,0.058039,0.047640,0.040636,0.056693,0.064942,0.066882,0.064794,0.059593,0.051813,0.070486,0.067435,0.047858,0.050705,0.073744,0.069946,0.066264,0.050331,0.049661,0.057343,0.057428,0.057567,0.049796,0.058025,0.069207,0.060891,0.053395,0.054414,0.051939,0.063516,0.069942,0.054276,0.046654,0.049294,0.052033,0.061259,0.056273,0.049830,0.054116,0.065106,0.038686
4,0.3333,0.066460,0.060230,0.049787,0.061811,0.036922,0.068653,0.060449,0.077300,0.064660,0.055607,0.057191,0.072493,0.088568,0.053004,0.054779,0.045190,0.056875,0.063619,0.064628,0.041751,0.048074,0.067594,0.062833,0.041864,0.046357,0.052431,0.065357,0.076335,0.049751,0.058642,0.050840,0.057983,0.050892,0.051884,0.063947,0.070146,0.054296,0.055964,0.048656,0.048221,0.062273,0.073697,0.072709,0.052665,0.055015,0.056603,0.066102,0.060084,0.046006,0.075108,0.048954,0.054547,0.065488,0.053069,0.082581,0.047125,0.054340,0.040528,0.050508,0.059124,0.057512,0.044081,0.033167,0.061881,0.059986,0.071066,0.057829,0.051429,0.050536,0.075604,0.067506,0.048000,0.052135,0.075449,0.069599,0.062508,0.049901,0.041220,0.065530,0.056076,0.064283,0.056722,0.064224,0.063111,0.051137,0.045919,0.060496,0.058756,0.066812,0.067330,0.052645,0.043165,0.043915,0.062251,0.059739,0.058104,0.049259,0.054686,0.070037,0.042114
5,0.4167,0.067409,0.065009,0.060143,0.061367,0.044690,0.066196,0.049591,0.067680,0.068642,0.053399,0.064247,0.076061,0.081676,0.053414,0.052141,0.046210,0.056378,0.058910,0.048897,0.041905,0.046987,0.061935,0.057301,0.038421,0.044473,0.051563,0.058270,0.076508,0.044118,0.060654,0.058377,0.058968,0.056253,0.053322,0.067403,0.058310,0.048754,0.070160,0.050024,0.050906,0.070809,0.066371,0.086338,0.060773,0.054180,0.066484,0.058742,0.066712,0.051477,0.077757,0.048349,0.050402,0.054838,0.053686,0.071946,0.049376,0.065945,0.048123,0.047328,0.061675,0.051071,0.041599,0.037693,0.061659,0.063051,0.070021,0.058548,0.056025,0.066759,0.075642,0.069059,0.053159,0.057615,0.080593,0.072227,0.063694,0.056651,0.041276,0.072687,0.054353,0.056546,0.055968,0.058676,0.061759,0.048354,0.056612,0.066929,0.046098,0.065444,0.064435,0.045582,0.049227,0.034695,0.054242,0.060839,0.049131,0.056188,0.048937,0.063790,0.040383
6,0.5000,0.063554,0.069855,0.061212,0.069936,0.040226,0.068976,0.047006,0.071754,0.069741,0.054565,0.069986,0.075099,0.090174,0.062487,0.047040,0.048201,0.054914,0.061652,0.044775,0.045738,0.044567,0.056998,0.064734,0.041791,0.041251,0.049127,0.063240,0.088201,0.034961,0.064024,0.062309,0.052375,0.055873,0.053182,0.058063,0.060151,0.046128,0.074651,0.049938,0.046115,0.073582,0.065304,0.084119,0.055549,0.054066,0.061357,0.056251,0.064255,0.054843,0.079074,0.051892,0.046535,0.054038,0.046470,0.078236,0.047248,0.069272,0.045029,0.046627,0.060651,0.046429,0.042488,0.032542,0.052858,0.069231,0.067822,0.060282,0.053627,0.072081,0.070852,0.072349,0.058134,0.050843,0.076050,0.076795,0.066720,0.052174,0.033720,0.086182,0.051472,0.053021,0.063017,0.059284,0.062134,0.057069,0.055039,0.070362,0.042821,0.065773,0.070378,0.043624,0.050345,0.036268,0.059619,0.061181,0.053902,0.058894,0.051267,0.060357,0.039640
7,0.5833,0.056916,0.071447,0.056567,0.069637,0.029566,0.071748,0.055317,0.072040,0.066295,0.058221,0.075997,0.073379,0.092148,0.054085,0.046399,0.050237,0.060854,0.061937,0.046595,0.050189,0.046517,0.063707,0.058314,0.041504,0.046828,0.056883,0.054543,0.093896,0.033242,0.063959,0.054887,0.044270,0.056680,0.059779,0.050936,0.062924,0.048373,0.074445,0.046850,0.040663,0.079756,0.062800,0.097011,0.052747,0.052450,0.058334,0.055660,0.065083,0.059193,0.075227,0.058442,0.045467,0.058797,0.046912,0.095718,0.045231,0.060089,0.045003,0.049696,0.057134,0.042020,0.043972,0.031564,0.061391,0.070273,0.065668,0.054590,0.053578,0.070029,0.065723,0.070125,0.051966,0.057042,0.076707,0.069741,0.058476,0.060904,0.030573,0.089283,0.051740,0.060540,0.072989,0.058682,0.055614,0.064866,0.052673,0.067860,0.043167,0.069713,0.077883,0.039353,0.052785,0.028866,0.062842,0.063170,0.057023,0.059731,0.050746,0.056180,0.042585
8,0.6667,0.052276,0.071784,0.053054,0.068923,0.032908,0.070126,0.058909,0.077308,0.076131,0.058584,0.078801,0.071533,0.086468,0.048934,0.042610,0.057556,0.054154,0.056489,0.045092,0.043709,0.045034,0.067155,0.059376,0.034907,0.038967,0.056917,0.051020,0.091577,0.028914,0.060426,0.060854,0.036835,0.057892,0.056020,0.044305,0.055905,0.053524,0.077568,0.045512,0.040903,0.072051,0.064787,0.093069,0.045056,0.053356,0.068805,0.053079,0.067307,0.058607,0.077177,0.063600,0.045403,0.062743,0.047698,0.090137,0.046720,0.056682,0.041264,0.042115,0.057000,0.040205,0.045600,0.035138,0.067438,0.075457,0.058024,0.061552,0.059105,0.072183,0.073985,0.072257,0.049173,0.056226,0.086838,0.080595,0.058669,0.065013,0.032066,0.097231,0.055216,0.054809,0.083801,0.057687,0.059589,0.073203,0.059708,0.062231,0.041078,0.071645,0.077812,0.045194,0.051218,0.031210,0.072229,0.062413,0.047796,0.062715,0.049044,0.056978,0.041358
9,0.7500,0.053929,0.068236,0.061118,0.061163,0.038811,0.076529,0.052896,0.081319,0.074409,0.057132,0.084529,0.070976,0.081884,0.046931,0.042479,0.049887,0.063454,0.055744,0.048350,0.039297,0.038398,0.080491,0.070245,0.039207,0.039860,0.048730,0.057075,0.099148,0.030158,0.070907,0.062855,0.047577,0.059784,0.062485,0.043815,0.056128,0.050070,0.078746,0.053606,0.039217,0.070895,0.065558,0.098630,0.041464,0.057148,0.071882,0.053195,0.068311,0.051395,0.068714,0.062031,0.048476,0.054783,0.054741,0.081102,0.042021,0.063157,0.038665,0.043589,0.058682,0.036549,0.046245,0.038285,0.070121,0.075902,0.066565,0.052627,0.060109,0.068386,0.080388,0.081716,0.039227,0.046830,0.080520,0.079572,0.067932,0.058740,0.028066,0.095255,0.046300,0.053171,0.069325,0.056057,0.053510,0.074109,0.059710,0.066352,0.040436,0.062381,0.080505,0.046310,0.050757,0.028338,0.077299,0.058667,0.045530,0.062828,0.048413,0.064831,0.048079
10,0.8333,0.051727,0.074126,0.056316,0.057682,0.036379,0.081452,0.047557,0.075541,0.077037,0.054129,0.083396,0.064322,0.086602,0.051754,0.046661,0.058842,0.054739,0.054705,0.053373,0.031829,0.043464,0.074268,0.080937,0.040113,0.036178,0.049423,0.062942,0.099558,0.032594,0.071794,0.063136,0.042260,0.058989,0.063793,0.042148,0.064713,0.046570,0.069934,0.059564,0.038731,0.066261,0.065107,0.094594,0.032517,0.050405,0.080338,0.058785,0.076082,0.056740,0.074120,0.064704,0.044005,0.059753,0.058361,0.085086,0.038766,0.069608,0.042946,0.041851,0.062058,0.037473,0.052067,0.035420,0.064673,0.070716,0.057206,0.061405,0.061442,0.062877,0.092597,0.074845,0.043898,0.039116,0.079487,0.085401,0.067362,0.053314,0.028020,0.091276,0.045805,0.053137,0.076474,0.057062,0.052541,0.076628,0.051719,0.070829,0.047291,0.056500,0.081504,0.050365,0.051371,0.030698,0.091407,0.066214,0.039525,0.057262,0.042547,0.059317,0.044010
