Month,Year,path_001,path_002,path_003,path_004,path_005,path_006,path_007,path_008,path_009,path_010,path_011,path_012,path_013,path_014,path_015,path_016,path_017,path_018,path_019,path_020,path_021,path_022,path_023,path_024,path_025,path_026,path_027,path_028,path_029,path_030,path_031,path_032,path_033,path_034,path_035,path_036,path_037,path_038,path_039,path_040,path_041,path_042,path_043,path_044,path_045,path_046,path_047,path_048,path_049,path_050,path_051,path_052,path_053,path_054,path_055,path_056,path_057,path_058,path_059,path_060,path_061,path_062,path_063,path_064,path_065,path_066,path_067,path_068,path_069,path_070,path_071,path_072,path_073,path_074,path_075,path_076,path_077,path_078,path_079,path_080,path_081,path_082,path_083,path_084,path_085,path_086,path_087,path_088,path_089,path_090,path_091,path_092,path_093,path_094,path_095,path_096,path_097,path_098,path_099,path_100
1,0.0833,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931,0.056931
2,0.1667,0.064415,0.062177,0.050073,0.061279,0.050996,0.061196,0.048933,0.061822,0.057142,0.053932,0.063543,0.057212,0.062171,0.060004,0.063305,0.055263,0.053164,0.064028,0.058572,0.051336,0.053313,0.068999,0.059147,0.054638,0.052465,0.055531,0.058191,0.050325,0.059456,0.050402,0.060151,0.057566,0.059667,0.049021,0.059653,0.055727,0.050382,0.057666,0.052157,0.049684,0.051991,0.060952,0.060692,0.057201,0.051934,0.053577,0.063610,0.061384,0.055184,0.062134,0.050419,0.052138,0.064889,0.052871,0.063641,0.052940,0.066515,0.052425,0.056621,0.060034,0.051071,0.056552,0.052142,0.053958,0.051253,0.058558,0.060929,0.050705,0.055250,0.063197,0.060753,0.047315,0.054722,0.059240,0.061772,0.058272,0.055607,0.064542,0.054444,0.064438,0.053830,0.056205,0.054256,0.066386,0.054268,0.058064,0.064465,0.056108,0.062153,0.065433,0.062361,0.053144,0.053364,0.056563,0.062432,0.060443,0.051020,0.052783,0.058644,0.052172
3,0.2500,0.064014,0.060371,0.050131,0.057839,0.042437,0.063654,0.055974,0.070867,0.057135,0.052441,0.060125,0.063562,0.067509,0.059793,0.057886,0.048282,0.055719,0.057317,0.057573,0.048577,0.050371,0.065580,0.064838,0.051858,0.049468,0.053853,0.058311,0.056730,0.062264,0.056506,0.064841,0.061932,0.065674,0.051095,0.053511,0.056845,0.059101,0.062032,0.048202,0.050892,0.058632,0.064079,0.063818,0.061393,0.054075,0.058488,0.065156,0.065823,0.049285,0.068322,0.050631,0.053548,0.064693,0.055846,0.077902,0.050900,0.057707,0.046110,0.056529,0.061692,0.053761,0.050970,0.048187,0.054051,0.055801,0.067364,0.057972,0.056352,0.056101,0.066921,0.064364,0.049497,0.050025,0.062416,0.065621,0.060019,0.055398,0.056934,0.051979,0.057160,0.050023,0.052246,0.049430,0.063399,0.060415,0.056818,0.054671,0.052166,0.067486,0.063666,0.055100,0.050582,0.050777,0.052686,0.059766,0.055233,0.049797,0.049326,0.065882,0.047662
4,0.3333,0.064759,0.064867,0.059124,0.057297,0.048662,0.061190,0.046973,0.061434,0.060450,0.050501,0.067096,0.066698,0.061507,0.060047,0.055272,0.049028,0.055140,0.053200,0.044905,0.048602,0.049334,0.059970,0.059209,0.048555,0.047774,0.052956,0.052218,0.056718,0.056155,0.058166,0.073626,0.062755,0.071882,0.052183,0.056158,0.047655,0.053694,0.077612,0.049199,0.053120,0.066502,0.057456,0.076996,0.070083,0.053220,0.068182,0.057948,0.072934,0.053947,0.070749,0.050001,0.049922,0.054559,0.056275,0.066680,0.052767,0.069299,0.052566,0.053390,0.064075,0.048381,0.048647,0.052506,0.053738,0.058347,0.066138,0.058488,0.060675,0.072874,0.066766,0.065696,0.053808,0.054481,0.066834,0.068025,0.060962,0.061860,0.056849,0.057420,0.055442,0.044499,0.051506,0.045454,0.061903,0.057417,0.068210,0.060098,0.042505,0.065891,0.060770,0.048780,0.056121,0.042797,0.046498,0.060650,0.047674,0.055648,0.044872,0.059809,0.046105
5,0.4167,0.058129,0.066217,0.054811,0.056904,0.039655,0.063539,0.053727,0.061519,0.057322,0.053367,0.073082,0.064888,0.062861,0.052455,0.054517,0.050609,0.060463,0.053298,0.046215,0.052296,0.050917,0.066563,0.053520,0.048195,0.052600,0.060086,0.045658,0.060656,0.054100,0.057957,0.064893,0.054287,0.072663,0.057835,0.049940,0.049537,0.055700,0.077127,0.046619,0.048083,0.072405,0.055198,0.091372,0.066577,0.051712,0.064727,0.057246,0.073678,0.057675,0.066800,0.055390,0.048898,0.058751,0.056572,0.084126,0.050824,0.059965,0.052415,0.056161,0.060380,0.044723,0.049830,0.051344,0.061468,0.059074,0.063827,0.053296,0.060461,0.070444,0.061664,0.063417,0.048663,0.060203,0.067264,0.061293,0.053620,0.071401,0.053132,0.059539,0.055551,0.049829,0.059330,0.044952,0.055669,0.064735,0.065299,0.057801,0.042672,0.069764,0.067434,0.045095,0.058333,0.037084,0.048654,0.062390,0.049947,0.056237,0.044405,0.055820,0.048505
6,0.5000,0.059606,0.062664,0.062258,0.050648,0.044158,0.069507,0.048748,0.064791,0.055844,0.052044,0.078957,0.064180,0.059063,0.050570,0.054250,0.044722,0.070176,0.052542,0.048730,0.048154,0.045101,0.080850,0.062843,0.052196,0.053361,0.052307,0.050128,0.066304,0.055416,0.067780,0.066800,0.066304,0.074785,0.063948,0.049396,0.049594,0.052460,0.078207,0.053231,0.046525,0.070943,0.055689,0.098138,0.062017,0.054815,0.067549,0.057208,0.074608,0.051206,0.059021,0.053961,0.051421,0.051742,0.063673,0.074033,0.046706,0.066333,0.049827,0.057561,0.061877,0.041762,0.050272,0.054445,0.063778,0.059279,0.072965,0.046306,0.061267,0.066362,0.067220,0.072271,0.040932,0.051281,0.061691,0.060296,0.061552,0.064377,0.048768,0.058010,0.047789,0.048434,0.048767,0.043765,0.050446,0.065395,0.065115,0.061366,0.042107,0.060449,0.069806,0.045856,0.057723,0.035019,0.051934,0.058655,0.047939,0.056188,0.043856,0.062940,0.054487
7,0.5833,0.057489,0.061361,0.069323,0.057002,0.043082,0.068478,0.044279,0.063752,0.053332,0.055269,0.082328,0.079803,0.060556,0.051811,0.052494,0.043725,0.071322,0.054568,0.048999,0.050883,0.047349,0.068583,0.060170,0.051501,0.053107,0.056510,0.051224,0.066518,0.062092,0.061972,0.067142,0.057714,0.070999,0.058671,0.051094,0.050789,0.050422,0.090326,0.051005,0.046613,0.078534,0.050963,0.102926,0.072207,0.044427,0.080053,0.051770,0.066826,0.052264,0.050780,0.055834,0.052390,0.046757,0.056307,0.076040,0.047277,0.073678,0.050518,0.060237,0.058082,0.040262,0.041329,0.053061,0.062076,0.061233,0.074745,0.045575,0.058840,0.065869,0.063269,0.068366,0.047215,0.053391,0.062468,0.060502,0.056797,0.062824,0.048555,0.051798,0.051895,0.048139,0.055619,0.045762,0.054725,0.062992,0.063391,0.063878,0.037325,0.063110,0.069554,0.041899,0.063163,0.033727,0.045075,0.073397,0.041221,0.062130,0.048352,0.061514,0.063414
8,0.6667,0.053901,0.065367,0.083736,0.060657,0.042696,0.076948,0.044703,0.069094,0.052059,0.057459,0.078332,0.065941,0.050382,0.049540,0.050441,0.039468,0.065201,0.055044,0.044789,0.053037,0.043351,0.060543,0.059318,0.055556,0.049319,0.066375,0.059317,0.068477,0.068717,0.060453,0.058240,0.057679,0.079294,0.060679,0.053472,0.048607,0.056639,0.086773,0.054839,0.048421,0.066126,0.054862,0.105369,0.071528,0.045454,0.082847,0.055437,0.070254,0.050202,0.044273,0.059510,0.049285,0.039656,0.052909,0.076730,0.042584,0.072789,0.046837,0.061685,0.055792,0.041943,0.048891,0.063856,0.065008,0.063770,0.084203,0.049405,0.058248,0.072631,0.060510,0.075380,0.053015,0.054069,0.057707,0.065319,0.048592,0.054075,0.047222,0.047070,0.053083,0.055058,0.055581,0.041507,0.052893,0.059999,0.066351,0.056596,0.038512,0.058474,0.066630,0.048767,0.058445,0.033104,0.045402,0.071434,0.040005,0.057831,0.046142,0.064092,0.073611
9,0.7500,0.046742,0.065297,0.075282,0.055073,0.047137,0.070758,0.046941,0.084446,0.060261,0.057465,0.068470,0.066821,0.047603,0.049025,0.054499,0.037961,0.058784,0.062319,0.048514,0.051549,0.043209,0.054342,0.051746,0.055500,0.058133,0.071362,0.059677,0.070201,0.061942,0.060715,0.060147,0.054670,0.087203,0.058468,0.049539,0.048068,0.058994,0.076362,0.054072,0.052738,0.069284,0.067150,0.101807,0.080003,0.046022,0.084874,0.052304,0.067039,0.047825,0.051223,0.069173,0.049278,0.043360,0.058148,0.068548,0.045793,0.068846,0.039330,0.053184,0.055721,0.047183,0.048241,0.067800,0.065661,0.058771,0.088198,0.054492,0.051496,0.066414,0.062253,0.075570,0.058960,0.062005,0.057699,0.055092,0.045447,0.053694,0.046119,0.051795,0.052800,0.053288,0.058585,0.038311,0.054778,0.064929,0.067076,0.054298,0.042834,0.059249,0.060794,0.046674,0.048020,0.033941,0.041148,0.070365,0.039171,0.061314,0.048099,0.067445,0.062681
10,0.8333,0.046487,0.068231,0.077049,0.047905,0.051511,0.061793,0.047989,0.089783,0.063370,0.055835,0.071531,0.074833,0.044987,0.046996,0.052042,0.038726,0.058510,0.065968,0.046686,0.056925,0.043743,0.052146,0.052999,0.052263,0.059819,0.070753,0.060512,0.075318,0.057207,0.070615,0.067298,0.056003,0.085638,0.057522,0.043845,0.048444,0.059156,0.067949,0.057124,0.049227,0.067165,0.060065,0.100335,0.097112,0.051286,0.096021,0.051258,0.065485,0.044911,0.052154,0.069514,0.047273,0.042456,0.067250,0.062259,0.051868,0.067128,0.037382,0.050631,0.057285,0.045312,0.043536,0.072109,0.068675,0.061567,0.085964,0.054684,0.048764,0.069183,0.056192,0.074431,0.061459,0.060415,0.061297,0.053514,0.045751,0.052920,0.043293,0.055913,0.045829,0.047875,0.057113,0.038846,0.055609,0.074226,0.066439,0.054095,0.047476,0.055997,0.065302,0.047968,0.053297,0.034290,0.035141,0.062523,0.035454,0.062555,0.049105,0.072231,0.061442
11,0.9167,0.044648,0.067888,0.074386,0.049793,0.052341,0.061552,0.049762,0.105090,0.065325,0.048680,0.074781,0.073997,0.044808,0.044408,0.047030,0.039894,0.063221,0.065836,0.049023,0.062091,0.052529,0.058328,0.050544,0.044981,0.060575,0.073106,0.056808,0.084896,0.058971,0.070244,0.069742,0.051952,0.089043,0.056492,0.044361,0.049104,0.059682,0.075656,0.053400,0.050900,0.066980,0.060544,0.105118,0.078889,0.055991,0.094652,0.046098,0.066176,0.041151,0.052586,0.072650,0.047447,0.043734,0.064440,0.061170,0.052013,0.064492,0.033065,0.049162,0.066020,0.043530,0.043927,0.072359,0.073084,0.068549,0.082842,0.050699,0.048809,0.065534,0.051582,0.060930,0.054806,0.063426,0.072029,0.052817,0.044399,0.056250,0.039088,0.054208,0.046004,0.046302,0.061619,0.037602,0.056563,0.073170,0.065410,0.053578,0.043099,0.059889,0.062959,0.048045,0.052839,0.033078,0.041570,0.057079,0.035825,0.070088,0.048583,0.079813,0.060856
12,1.0000,0.041033,0.073806,0.080195,0.049440,0.052110,0.067244,0.051394,0.138953,0.058204,0.049985,0.058480,0.076081,0.045886,0.045059,0.048706,0.038355,0.058137,0.063633,0.046990,0.063427,0.059182,0.053260,0.055035,0.046053,0.062551,0.074778,0.055440,0.074332,0.056228,0.070248,0.073731,0.049750,0.089723,0.048673,0.051603,0.051248,0.051388,0.090470,0.048897,0.051601,0.061790,0.062974,0.108992,0.081742,0.053290,0.081231,0.050089,0.062861,0.041852,0.050932,0.080030,0.043986,0.040963,0.064873,0.061398,0.047828,0.062273,0.027148,0.054862,0.064117,0.054639,0.042842,0.070393,0.071828,0.065925,0.086811,0.054930,0.050345,0.068558,0.050508,0.053997,0.060013,0.058020,0.070093,0.051174,0.043491,0.057592,0.043722,0.056780,0.045964,0.044027,0.064444,0.037346,0.065975,0.062004,0.062452,0.062269,0.037098,0.065647,0.062006,0.051782,0.050842,0.032180,0.040309,0.059967,0.040531,0.063980,0.050940,0.078174,0.062869
13,1.0833,0.039205,0.073402,0.084344,0.050599,0.063999,0.064931,0.054350,0.124794,0.055456,0.053500,0.059263,0.084864,0.043896,0.049207,0.045039,0.040400,0.058747,0.066916,0.045677,0.064998,0.056043,0.053180,0.058541,0.051911,0.058630,0.076037,0.060488,0.084942,0.067671,0.066261,0.075154,0.052832,0.088512,0.044271,0.049362,0.049646,0.049452,0.100682,0.055783,0.052246,0.056971,0.059431,0.097398,0.092675,0.047131,0.086705,0.053032,0.057933,0.040966,0.051538,0.084452,0.044168,0.039246,0.063244,0.050076,0.049368,0.058731,0.029186,0.057529,0.059672,0.053889,0.039038,0.073939,0.065156,0.071801,0.081466,0.054326,0.048005,0.070685,0.049324,0.056944,0.060059,0.054510,0.061569,0.054432,0.042835,0.052803,0.039013,0.047510,0.048444,0.043266,0.060451,0.037733,0.073214,0.064936,0.064537,0.064803,0.034104,0.057194,0.061160,0.056015,0.053712,0.035016,0.036368,0.068271,0.038374,0.060218,0.055092,0.080100,0.062043
14,1.1667,0.041974,0.080545,0.100891,0.045145,0.065372,0.076218,0.049422,0.124568,0.059507,0.055388,0.057666,0.080859,0.042556,0.049228,0.046610,0.044218,0.065959,0.067089,0.046417,0.070388,0.052927,0.049391,0.056287,0.050282,0.062975,0.076631,0.073070,0.087836,0.068697,0.065262,0.062867,0.058223,0.087191,0.042079,0.052729,0.047607,0.048889,0.100485,0.049910,0.057250,0.055624,0.063469,0.105073,0.093450,0.048336,0.099203,0.053276,0.061158,0.039207,0.053410,0.077761,0.040723,0.034014,0.071517,0.049035,0.042690,0.064771,0.029196,0.053577,0.057528,0.055290,0.040597,0.076520,0.065043,0.069021,0.073261,0.048588,0.047833,0.069345,0.045804,0.060278,0.064830,0.056604,0.063587,0.050746,0.042498,0.044300,0.037918,0.046808,0.049073,0.050834,0.054736,0.038155,0.077516,0.060503,0.067435,0.065519,0.034120,0.064087,0.055666,0.057303,0.050367,0.033015,0.036091,0.066334,0.034458,0.059856,0.052191,0.084305,0.059711
