Month,Year,path_001,path_002,path_003,path_004,path_005,path_006,path_007,path_008,path_009,path_010,path_011,path_012,path_013,path_014,path_015,path_016,path_017,path_018,path_019,path_020,path_021,path_022,path_023,path_024,path_025,path_026,path_027,path_028,path_029,path_030,path_031,path_032,path_033,path_034,path_035,path_036,path_037,path_038,path_039,path_040,path_041,path_042,path_043,path_044,path_045,path_046,path_047,path_048,path_049,path_050,path_051,path_052,path_053,path_054,path_055,path_056,path_057,path_058,path_059,path_060,path_061,path_062,path_063,path_064,path_065,path_066,path_067,path_068,path_069,path_070,path_071,path_072,path_073,path_074,path_075,path_076,path_077,path_078,path_079,path_080,path_081,path_082,path_083,path_084,path_085,path_086,path_087,path_088,path_089,path_090,path_091,path_092,path_093,path_094,path_095,path_096,path_097,path_098,path_099,path_100
1,0.0833,0.040283,0.039258,0.032791,0.038834,0.033350,0.038795,0.032084,0.039091,0.036775,0.035046,0.039889,0.036812,0.039256,0.038219,0.039780,0.035778,0.034613,0.040109,0.037507,0.033552,0.034698,0.042249,0.037795,0.035437,0.034213,0.035923,0.037314,0.032945,0.037949,0.032992,0.038290,0.036995,0.038053,0.032139,0.038046,0.036028,0.032980,0.037046,0.034035,0.032552,0.033938,0.038678,0.038553,0.036806,0.033904,0.034847,0.039920,0.038884,0.035735,0.039238,0.033002,0.034024,0.040494,0.034447,0.039934,0.034486,0.041204,0.034190,0.036503,0.038233,0.033395,0.036467,0.034026,0.035061,0.033503,0.037500,0.038667,0.033175,0.035771,0.039731,0.038582,0.031045,0.035484,0.037842,0.039068,0.037355,0.035964,0.040340,0.035330,0.040293,0.034989,0.036283,0.035226,0.041149,0.035233,0.037250,0.040305,0.036232,0.039247,0.040734,0.039344,0.034602,0.034727,0.036473,0.039377,0.038432,0.033364,0.034396,0.037543,0.034044
2,0.1667,0.038184,0.037070,0.032584,0.039377,0.035978,0.037263,0.033226,0.040191,0.039896,0.034057,0.037668,0.038137,0.042651,0.036803,0.035522,0.036167,0.031569,0.038572,0.039598,0.032211,0.033545,0.042555,0.036970,0.030734,0.032539,0.033248,0.039775,0.036563,0.035041,0.032906,0.034105,0.037960,0.033286,0.029795,0.037971,0.037711,0.033014,0.036881,0.035965,0.030016,0.034273,0.040286,0.038904,0.036895,0.033349,0.034288,0.039396,0.035927,0.036270,0.043404,0.034746,0.035858,0.040352,0.033556,0.036951,0.035666,0.039708,0.032744,0.033039,0.038875,0.035261,0.034793,0.030296,0.036126,0.037408,0.036762,0.041371,0.034359,0.033336,0.040727,0.039388,0.030392,0.035958,0.042211,0.040397,0.039685,0.033159,0.036365,0.037888,0.040029,0.038826,0.034970,0.039647,0.043156,0.034959,0.035219,0.039921,0.036047,0.036964,0.042933,0.038658,0.032650,0.034028,0.036033,0.039584,0.038643,0.033537,0.037002,0.036659,0.029548
3,0.2500,0.037820,0.036026,0.032427,0.037492,0.030058,0.038222,0.037110,0.043921,0.039704,0.033020,0.035875,0.041037,0.044843,0.036514,0.032722,0.031870,0.032787,0.035147,0.038901,0.030327,0.031630,0.040923,0.039459,0.028972,0.030555,0.032140,0.039649,0.039991,0.036204,0.036164,0.036098,0.039922,0.035881,0.030870,0.034548,0.038114,0.037614,0.038838,0.033357,0.030557,0.037682,0.041556,0.040179,0.038791,0.034379,0.036715,0.039905,0.037760,0.032649,0.045956,0.034682,0.036475,0.040081,0.035010,0.042462,0.034281,0.035391,0.028609,0.032803,0.039486,0.036627,0.031475,0.027694,0.035988,0.039786,0.040640,0.039720,0.037354,0.033603,0.042191,0.040881,0.031589,0.033047,0.043555,0.041962,0.040369,0.032857,0.032517,0.036297,0.036337,0.036403,0.032585,0.036620,0.041646,0.037955,0.034388,0.034888,0.033667,0.039148,0.041960,0.034820,0.030959,0.032329,0.033714,0.038124,0.035787,0.032603,0.034742,0.039858,0.026591
4,0.3333,0.040191,0.037386,0.032318,0.038112,0.025310,0.041144,0.037487,0.044740,0.039396,0.035203,0.035961,0.042771,0.049084,0.033932,0.034802,0.029920,0.035811,0.038930,0.039382,0.028052,0.031437,0.040686,0.038576,0.028115,0.030540,0.033648,0.039705,0.044350,0.032299,0.036646,0.032851,0.036336,0.032878,0.033376,0.039077,0.041782,0.034566,0.035374,0.031738,0.031513,0.038322,0.043271,0.042861,0.033764,0.034917,0.035681,0.040034,0.037318,0.030354,0.043851,0.031892,0.034689,0.039763,0.033964,0.046821,0.030943,0.034588,0.027371,0.032684,0.036872,0.036113,0.029325,0.023073,0.038144,0.037273,0.042172,0.036263,0.033148,0.032698,0.044053,0.040647,0.031399,0.033501,0.043990,0.041549,0.038429,0.032376,0.027758,0.039782,0.035428,0.039228,0.035738,0.039201,0.038702,0.033001,0.030308,0.037509,0.036700,0.040345,0.040571,0.033754,0.028828,0.029236,0.038312,0.037158,0.036393,0.032048,0.034757,0.041736,0.028253
5,0.4167,0.040321,0.039267,0.037062,0.037625,0.029371,0.039791,0.031935,0.040439,0.040855,0.033844,0.038928,0.043955,0.046185,0.033851,0.033221,0.030179,0.035290,0.036488,0.031579,0.027855,0.030588,0.037885,0.035730,0.025895,0.029254,0.032932,0.036188,0.044136,0.029063,0.037298,0.036238,0.036515,0.035230,0.033806,0.040319,0.036207,0.031505,0.041504,0.032155,0.032602,0.041779,0.039868,0.047967,0.037353,0.034227,0.039917,0.036410,0.040017,0.032889,0.044639,0.031297,0.032347,0.034547,0.033985,0.042258,0.031825,0.039681,0.031180,0.030766,0.037766,0.032685,0.027686,0.025476,0.037759,0.038391,0.041445,0.036319,0.035121,0.040038,0.043785,0.041034,0.033725,0.035879,0.045762,0.042375,0.038680,0.035420,0.027507,0.042568,0.034311,0.035370,0.035093,0.036379,0.037805,0.031300,0.035402,0.040112,0.030120,0.039460,0.039012,0.029847,0.031749,0.023713,0.034257,0.037383,0.031699,0.035199,0.031600,0.038723,0.027008
6,0.5000,0.038314,0.041070,0.037251,0.041105,0.026618,0.040695,0.030296,0.041874,0.041022,0.034112,0.041126,0.043259,0.049085,0.037832,0.030314,0.030918,0.034281,0.037452,0.029114,0.029628,0.029003,0.035283,0.038842,0.027490,0.027191,0.031395,0.038173,0.048358,0.023571,0.038525,0.037752,0.033035,0.034745,0.033434,0.035787,0.036763,0.029834,0.043075,0.031809,0.029827,0.042635,0.039094,0.046822,0.034589,0.033868,0.037318,0.034926,0.038628,0.034247,0.044859,0.032794,0.030049,0.033854,0.030014,0.044526,0.030422,0.040822,0.029250,0.030097,0.036993,0.029993,0.027874,0.022109,0.033274,0.040804,0.040197,0.036823,0.033653,0.042011,0.041494,0.042123,0.035821,0.032268,0.043646,0.043947,0.039717,0.032935,0.022826,0.047604,0.032584,0.033355,0.038072,0.036360,0.037672,0.035317,0.034342,0.041286,0.028056,0.039302,0.041293,0.028493,0.032016,0.024344,0.036516,0.037237,0.033788,0.036178,0.032481,0.036858,0.026288
7,0.5833,0.035307,0.041808,0.035141,0.041041,0.020315,0.041935,0.034540,0.042057,0.039595,0.035925,0.043688,0.042615,0.049866,0.033941,0.030040,0.032024,0.037150,0.037646,0.030143,0.032000,0.030103,0.038446,0.035969,0.027395,0.030266,0.035291,0.034164,0.050493,0.022599,0.038559,0.034331,0.028906,0.035195,0.036654,0.032378,0.038094,0.031070,0.043055,0.030277,0.026926,0.045193,0.038038,0.051592,0.033283,0.033135,0.035978,0.034706,0.039060,0.036381,0.043375,0.036029,0.029547,0.036196,0.030310,0.051139,0.029421,0.036797,0.029299,0.031749,0.035411,0.027680,0.028745,0.021569,0.037397,0.041312,0.039319,0.034187,0.033693,0.041208,0.039343,0.041249,0.032894,0.035368,0.043976,0.041085,0.036045,0.037173,0.020951,0.048822,0.032782,0.037006,0.042453,0.036142,0.034683,0.038964,0.033246,0.040277,0.028309,0.041074,0.044448,0.026188,0.033302,0.019868,0.038057,0.038205,0.035358,0.036632,0.032282,0.034956,0.027991
8,0.6667,0.033161,0.042062,0.033546,0.040848,0.022507,0.041362,0.036360,0.044330,0.043855,0.036208,0.044927,0.041957,0.047888,0.031471,0.028116,0.035723,0.034086,0.035216,0.029458,0.028715,0.029428,0.040083,0.036578,0.023713,0.026080,0.035420,0.032532,0.049772,0.020010,0.037065,0.037263,0.024850,0.035882,0.034991,0.029036,0.034935,0.033778,0.044435,0.029682,0.027172,0.042174,0.039041,0.050310,0.029439,0.033695,0.040797,0.033559,0.040149,0.036219,0.044277,0.038510,0.029625,0.038124,0.030832,0.049248,0.030321,0.035307,0.027373,0.027844,0.035459,0.026781,0.029729,0.023851,0.040206,0.043581,0.035944,0.037583,0.036452,0.042229,0.042978,0.042260,0.031594,0.035090,0.048027,0.045635,0.036248,0.039141,0.021990,0.051782,0.034603,0.034406,0.046877,0.035785,0.036677,0.042654,0.036733,0.037892,0.027269,0.042004,0.044533,0.029513,0.032632,0.021460,0.042248,0.037974,0.030883,0.038111,0.031527,0.035449,0.027425
9,0.7500,0.034137,0.040713,0.037544,0.037565,0.026151,0.044177,0.033628,0.046079,0.043313,0.035683,0.047316,0.041883,0.046299,0.030591,0.028204,0.032119,0.038605,0.035018,0.031330,0.026428,0.025914,0.045755,0.041573,0.026376,0.026746,0.031526,0.035655,0.052608,0.020960,0.041854,0.038336,0.030929,0.036928,0.038168,0.028932,0.035203,0.032212,0.045066,0.033978,0.026382,0.041849,0.039543,0.052429,0.027644,0.035690,0.042264,0.033776,0.040745,0.032881,0.040919,0.037962,0.031395,0.034554,0.034533,0.045995,0.027952,0.038472,0.026067,0.028810,0.036415,0.024843,0.030231,0.025850,0.041520,0.043923,0.039986,0.033495,0.037079,0.040778,0.045715,0.046233,0.026388,0.030539,0.045767,0.045394,0.040581,0.036442,0.019623,0.051250,0.030260,0.033764,0.041181,0.035169,0.033931,0.043190,0.036894,0.039892,0.027071,0.038121,0.045761,0.030265,0.032560,0.019798,0.044488,0.036407,0.029852,0.038323,0.031363,0.039221,0.031190
10,0.8333,0.033256,0.043407,0.035502,0.036152,0.024951,0.046341,0.031127,0.043986,0.044592,0.034444,0.047093,0.039203,0.048310,0.033269,0.030658,0.036698,0.034741,0.034724,0.034073,0.022211,0.028950,0.043465,0.046140,0.027097,0.024833,0.032091,0.038584,0.052960,0.022682,0.042437,0.038672,0.028292,0.036767,0.038967,0.028230,0.039378,0.030611,0.041651,0.037035,0.026313,0.040062,0.039553,0.051226,0.022635,0.032590,0.045905,0.036672,0.044206,0.035705,0.043404,0.039374,0.029243,0.037123,0.036473,0.047738,0.026333,0.041511,0.028668,0.028066,0.038183,0.025589,0.033426,0.024386,0.039360,0.041983,0.035927,0.037885,0.037902,0.038555,0.050513,0.043702,0.029185,0.026532,0.045570,0.047857,0.040543,0.034044,0.019800,0.050035,0.030206,0.033956,0.044365,0.035858,0.033661,0.044427,0.033252,0.042031,0.030989,0.035590,0.046361,0.032570,0.033078,0.021507,0.050083,0.040042,0.026765,0.035953,0.028449,0.036920,0.029246
