Month,Year,path_001,path_002,path_003,path_004,path_005,path_006,path_007,path_008,path_009,path_010,path_011,path_012,path_013,path_014,path_015,path_016,path_017,path_018,path_019,path_020,path_021,path_022,path_023,path_024,path_025,path_026,path_027,path_028,path_029,path_030,path_031,path_032,path_033,path_034,path_035,path_036,path_037,path_038,path_039,path_040,path_041,path_042,path_043,path_044,path_045,path_046,path_047,path_048,path_049,path_050,path_051,path_052,path_053,path_054,path_055,path_056,path_057,path_058,path_059,path_060,path_061,path_062,path_063,path_064,path_065,path_066,path_067,path_068,path_069,path_070,path_071,path_072,path_073,path_074,path_075,path_076,path_077,path_078,path_079,path_080,path_081,path_082,path_083,path_084,path_085,path_086,path_087,path_088,path_089,path_090,path_091,path_092,path_093,path_094,path_095,path_096,path_097,path_098,path_099,path_100
1,0.0833,0.046821,0.045492,0.037303,0.044945,0.037997,0.044894,0.036428,0.045277,0.042308,0.040121,0.046309,0.042355,0.045489,0.044153,0.046168,0.041044,0.039577,0.046595,0.043242,0.038249,0.039683,0.049395,0.043610,0.040613,0.039075,0.041227,0.042995,0.037494,0.043807,0.037552,0.044245,0.042588,0.043941,0.036496,0.043932,0.041360,0.037537,0.042653,0.038851,0.037007,0.038730,0.044744,0.044583,0.042347,0.038689,0.039870,0.046349,0.045010,0.040989,0.045466,0.037565,0.038838,0.047097,0.039367,0.046368,0.039416,0.048024,0.039046,0.041962,0.044172,0.038053,0.041916,0.038841,0.040139,0.038188,0.043233,0.044729,0.037780,0.041035,0.046104,0.044620,0.035149,0.040671,0.043670,0.045247,0.043048,0.041279,0.046895,0.040478,0.046834,0.040049,0.041683,0.040347,0.047951,0.040356,0.042913,0.046850,0.041618,0.045478,0.047409,0.045604,0.039563,0.039719,0.041923,0.045647,0.044428,0.038015,0.039304,0.043288,0.038863
2,0.1667,0.044386,0.042959,0.037313,0.045925,0.041570,0.043205,0.038110,0.046983,0.046599,0.039148,0.043723,0.044325,0.050212,0.042618,0.040992,0.041809,0.036058,0.044885,0.046212,0.036851,0.038508,0.050085,0.042832,0.035032,0.037257,0.038139,0.046442,0.042313,0.040386,0.037713,0.039209,0.044098,0.038186,0.033883,0.044112,0.043778,0.037847,0.042718,0.041553,0.034153,0.039419,0.047107,0.045313,0.042736,0.038264,0.039438,0.045950,0.041505,0.041940,0.051210,0.040014,0.041418,0.047193,0.038522,0.042806,0.041174,0.046355,0.037512,0.037878,0.045276,0.040663,0.040073,0.034495,0.041757,0.043390,0.042565,0.048526,0.039528,0.038248,0.047682,0.045940,0.034612,0.041544,0.049630,0.047251,0.046325,0.038027,0.042061,0.044006,0.046772,0.045213,0.040295,0.046276,0.050880,0.040282,0.040609,0.046631,0.041657,0.042823,0.050586,0.044996,0.037394,0.039113,0.041639,0.046195,0.044977,0.038498,0.042871,0.042434,0.033583
3,0.2500,0.044246,0.041953,0.037434,0.043824,0.034514,0.044762,0.043335,0.052239,0.046681,0.038171,0.041761,0.048422,0.053475,0.042574,0.037800,0.036744,0.037881,0.040840,0.045639,0.034844,0.036447,0.048273,0.046363,0.033191,0.035123,0.037077,0.046610,0.047055,0.042179,0.042128,0.042045,0.046965,0.041770,0.035509,0.040084,0.044624,0.043981,0.045557,0.038591,0.035126,0.044068,0.049104,0.047300,0.045497,0.039872,0.042830,0.046942,0.044169,0.037710,0.054976,0.040253,0.042525,0.047172,0.040667,0.050300,0.039749,0.041149,0.032751,0.037900,0.046398,0.042718,0.036255,0.031646,0.041904,0.046787,0.047902,0.046701,0.043648,0.038900,0.049942,0.048218,0.036395,0.038205,0.051752,0.049639,0.047548,0.037969,0.037545,0.042298,0.042349,0.042433,0.037630,0.042709,0.049222,0.044419,0.039884,0.040513,0.038979,0.045959,0.049636,0.040428,0.035620,0.037312,0.039037,0.044636,0.041649,0.037652,0.040329,0.046882,0.030322
4,0.3333,0.047652,0.044019,0.037617,0.044953,0.029100,0.048900,0.044149,0.053683,0.046615,0.041235,0.042197,0.051052,0.059609,0.039633,0.040728,0.034660,0.042007,0.046011,0.046597,0.032387,0.036525,0.048299,0.045552,0.032463,0.035419,0.039277,0.047018,0.053160,0.037594,0.043071,0.038281,0.042676,0.038314,0.038936,0.046201,0.049742,0.040432,0.041453,0.036898,0.036619,0.045224,0.051717,0.051171,0.039423,0.040873,0.041842,0.047446,0.043932,0.035191,0.052492,0.037088,0.040586,0.047093,0.039674,0.056501,0.035916,0.040459,0.031565,0.038072,0.043359,0.042391,0.033933,0.026461,0.044994,0.043874,0.050257,0.042583,0.038651,0.038090,0.052762,0.048249,0.036478,0.039093,0.052678,0.049434,0.045362,0.037689,0.032031,0.047118,0.041521,0.046397,0.041914,0.046362,0.045715,0.038468,0.035135,0.044176,0.043140,0.047853,0.048149,0.039410,0.033328,0.033824,0.045211,0.043726,0.042748,0.037282,0.040671,0.049681,0.032629
5,0.4167,0.048187,0.046810,0.043960,0.044684,0.034326,0.047493,0.037486,0.048341,0.048887,0.039871,0.046369,0.053004,0.056016,0.039881,0.039089,0.035317,0.041698,0.043224,0.037044,0.032483,0.035820,0.045019,0.042257,0.030126,0.034184,0.038728,0.042841,0.053247,0.033951,0.044263,0.042905,0.043259,0.041622,0.039823,0.048184,0.042865,0.036953,0.049743,0.037760,0.038316,0.050106,0.047594,0.058454,0.044333,0.040353,0.047658,0.043124,0.047789,0.038674,0.053923,0.036695,0.037998,0.040758,0.040048,0.050741,0.037349,0.047349,0.036550,0.036039,0.044866,0.038420,0.032279,0.029626,0.044856,0.045673,0.049664,0.043008,0.041483,0.047816,0.052776,0.049123,0.039722,0.042446,0.055441,0.050896,0.046048,0.041864,0.032062,0.051152,0.040460,0.041800,0.041449,0.043084,0.044915,0.036698,0.041840,0.047913,0.035244,0.047061,0.046478,0.034909,0.037254,0.027537,0.040391,0.044372,0.037193,0.041582,0.037070,0.046104,0.031461
6,0.5000,0.045960,0.049566,0.044587,0.049611,0.031349,0.049070,0.035827,0.050628,0.049502,0.040585,0.049640,0.052474,0.060414,0.045337,0.035849,0.036595,0.040799,0.044847,0.034376,0.035005,0.034240,0.042069,0.046645,0.032402,0.032040,0.037186,0.045777,0.059408,0.027720,0.046234,0.045233,0.039230,0.041385,0.039731,0.042711,0.043959,0.035259,0.052228,0.037700,0.035250,0.051640,0.046974,0.057295,0.041188,0.040278,0.044673,0.041616,0.046368,0.040755,0.054625,0.038928,0.035523,0.040260,0.035480,0.054175,0.035983,0.049238,0.034543,0.035582,0.044256,0.035454,0.032867,0.026002,0.039530,0.049214,0.048416,0.044037,0.040007,0.050810,0.050125,0.050959,0.042754,0.038271,0.052992,0.053397,0.047788,0.039105,0.026843,0.058368,0.038666,0.039632,0.045647,0.043443,0.045130,0.042111,0.040876,0.049850,0.033088,0.047245,0.049860,0.033620,0.037957,0.028634,0.043642,0.044569,0.040176,0.043210,0.038537,0.044082,0.030953
7,0.5833,0.042019,0.050457,0.041807,0.049443,0.023845,0.050625,0.041046,0.050787,0.047544,0.042806,0.052963,0.051529,0.061412,0.040290,0.035435,0.037889,0.044376,0.045014,0.035561,0.037859,0.035511,0.046049,0.042862,0.032210,0.035712,0.041999,0.040571,0.062288,0.026503,0.046196,0.040782,0.034045,0.041876,0.043738,0.038330,0.045593,0.036704,0.052115,0.035726,0.031644,0.054990,0.045520,0.063833,0.039462,0.039276,0.042874,0.041255,0.046847,0.043389,0.052543,0.042939,0.034829,0.043152,0.035766,0.063194,0.034675,0.043922,0.034526,0.037547,0.042151,0.032555,0.033850,0.025300,0.044693,0.049800,0.047184,0.040600,0.039977,0.049664,0.047216,0.049718,0.038975,0.042095,0.053349,0.049501,0.042959,0.044405,0.024581,0.059961,0.038834,0.044190,0.051313,0.043083,0.041227,0.046722,0.039415,0.048438,0.033318,0.049486,0.053985,0.030758,0.039485,0.023330,0.045545,0.045737,0.042084,0.043709,0.038210,0.041573,0.032932
8,0.6667,0.039171,0.050647,0.039655,0.049043,0.026267,0.049721,0.043221,0.053677,0.053039,0.043027,0.054482,0.050508,0.058519,0.037065,0.032951,0.042408,0.040335,0.041763,0.034587,0.033679,0.034549,0.048039,0.043500,0.027685,0.030497,0.042022,0.038385,0.061127,0.023368,0.044125,0.044379,0.029030,0.042611,0.041478,0.034071,0.041407,0.039946,0.053818,0.034861,0.031809,0.050796,0.046679,0.061878,0.034563,0.039842,0.048976,0.039670,0.048126,0.043041,0.053606,0.045990,0.034790,0.045490,0.036275,0.060399,0.035645,0.041880,0.032051,0.032621,0.042073,0.031338,0.034918,0.027846,0.048201,0.052672,0.042690,0.044791,0.043339,0.050869,0.051865,0.050910,0.037217,0.041603,0.058710,0.055440,0.043078,0.046810,0.025663,0.063944,0.040987,0.040738,0.057131,0.042488,0.043627,0.051434,0.043698,0.045190,0.031926,0.050570,0.053950,0.034654,0.038509,0.025046,0.050895,0.045296,0.036338,0.045473,0.037135,0.042059,0.032115
9,0.7500,0.040202,0.048660,0.044540,0.044567,0.030396,0.053261,0.039562,0.055830,0.052104,0.042158,0.057518,0.050203,0.056129,0.035786,0.032869,0.037676,0.045910,0.041315,0.036698,0.030727,0.030113,0.055390,0.049793,0.030666,0.031109,0.036940,0.042123,0.064889,0.024286,0.050164,0.045561,0.036202,0.043749,0.045344,0.033754,0.041549,0.037792,0.054458,0.040002,0.030673,0.050157,0.047129,0.064637,0.032191,0.042167,0.050708,0.039748,0.048702,0.038626,0.048930,0.045078,0.036778,0.040727,0.040701,0.055715,0.032564,0.045737,0.030296,0.033605,0.043091,0.028837,0.035343,0.030035,0.049723,0.052920,0.047708,0.039395,0.043942,0.048745,0.055336,0.056040,0.030680,0.035721,0.055406,0.054900,0.048487,0.043126,0.022745,0.062974,0.035378,0.039732,0.049276,0.041506,0.039943,0.051939,0.043705,0.047585,0.031500,0.045283,0.055398,0.035385,0.038225,0.022946,0.053679,0.043082,0.034878,0.045545,0.036738,0.046710,0.036525
10,0.8333,0.038841,0.051957,0.041671,0.042498,0.028726,0.055909,0.036197,0.052732,0.053545,0.040333,0.056933,0.046423,0.058602,0.038858,0.035619,0.043195,0.040708,0.040687,0.039866,0.025505,0.033530,0.052035,0.055636,0.031289,0.028586,0.037390,0.045620,0.065098,0.026055,0.050667,0.045733,0.032730,0.043283,0.046116,0.032656,0.046650,0.035561,0.049627,0.043626,0.030348,0.047542,0.046877,0.062654,0.026000,0.038011,0.055318,0.043161,0.053027,0.041929,0.051954,0.046645,0.033887,0.043739,0.042906,0.057816,0.030372,0.049443,0.033186,0.032458,0.045102,0.029484,0.039054,0.028057,0.046627,0.050066,0.042211,0.044718,0.044740,0.045582,0.061656,0.052351,0.033816,0.030611,0.054864,0.057980,0.048171,0.039829,0.022718,0.060990,0.035065,0.039719,0.053240,0.042123,0.039349,0.053323,0.038836,0.050129,0.036026,0.041783,0.055937,0.037985,0.038619,0.024687,0.061057,0.047515,0.030889,0.042245,0.032922,0.043479,0.033890
11,0.9167,0.037621,0.051259,0.045736,0.047204,0.027896,0.055460,0.032634,0.052228,0.051800,0.042738,0.058631,0.054656,0.059742,0.039888,0.034506,0.042383,0.041402,0.042239,0.040180,0.027574,0.035478,0.046146,0.054035,0.030901,0.028516,0.040398,0.046586,0.065361,0.030099,0.047391,0.046041,0.028029,0.041559,0.042995,0.034009,0.047709,0.034187,0.054936,0.042076,0.030512,0.051387,0.043521,0.064522,0.031218,0.030242,0.061987,0.039466,0.049025,0.042826,0.046110,0.048094,0.034679,0.039878,0.038467,0.058970,0.030918,0.053520,0.033797,0.034185,0.042830,0.028184,0.031625,0.027246,0.045726,0.051448,0.043186,0.044176,0.043331,0.045425,0.059351,0.050389,0.039481,0.032176,0.055480,0.058240,0.045201,0.039059,0.022655,0.056399,0.038288,0.039583,0.058813,0.044017,0.042573,0.051994,0.037986,0.051799,0.031379,0.043495,0.055925,0.034562,0.042050,0.023324,0.055118,0.056234,0.025381,0.046162,0.036746,0.042742,0.039517
12,1.0000,0.033201,0.045958,0.045878,0.049144,0.027617,0.055084,0.032544,0.058538,0.050242,0.042100,0.060036,0.051327,0.055366,0.047589,0.034227,0.045364,0.040705,0.041854,0.043290,0.027364,0.039825,0.044872,0.055851,0.029466,0.028754,0.043185,0.056848,0.065287,0.031681,0.051396,0.045659,0.027796,0.040189,0.042399,0.031095,0.050215,0.030943,0.055215,0.042508,0.027154,0.052452,0.040124,0.059779,0.030951,0.032845,0.064536,0.036548,0.044103,0.044031,0.044855,0.053069,0.039831,0.039909,0.036800,0.059486,0.031409,0.053803,0.028420,0.035778,0.043642,0.027155,0.034781,0.031161,0.038267,0.051934,0.040408,0.045060,0.043891,0.042450,0.059788,0.045965,0.040888,0.030736,0.057316,0.058146,0.042555,0.029870,0.022866,0.054775,0.034717,0.040121,0.059274,0.045589,0.043341,0.055441,0.035804,0.055615,0.031293,0.043231,0.060038,0.033757,0.045656,0.027371,0.055605,0.053465,0.023467,0.049413,0.041644,0.041715,0.040905
