Month,Year,path_001,path_002,path_003,path_004,path_005,path_006,path_007,path_008,path_009,path_010,path_011,path_012,path_013,path_014,path_015,path_016,path_017,path_018,path_019,path_020,path_021,path_022,path_023,path_024,path_025,path_026,path_027,path_028,path_029,path_030,path_031,path_032,path_033,path_034,path_035,path_036,path_037,path_038,path_039,path_040,path_041,path_042,path_043,path_044,path_045,path_046,path_047,path_048,path_049,path_050,path_051,path_052,path_053,path_054,path_055,path_056,path_057,path_058,path_059,path_060,path_061,path_062,path_063,path_064,path_065,path_066,path_067,path_068,path_069,path_070,path_071,path_072,path_073,path_074,path_075,path_076,path_077,path_078,path_079,path_080,path_081,path_082,path_083,path_084,path_085,path_086,path_087,path_088,path_089,path_090,path_091,path_092,path_093,path_094,path_095,path_096,path_097,path_098,path_099,path_100
1,0.0833,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198,0.039198
2,0.1667,0.044135,0.042665,0.034526,0.042073,0.035159,0.042018,0.033743,0.042432,0.039320,0.037157,0.043564,0.039367,0.042662,0.041229,0.043408,0.038057,0.036636,0.043882,0.040276,0.035391,0.036737,0.047110,0.040659,0.037635,0.036161,0.038238,0.040021,0.034700,0.040864,0.034752,0.041326,0.039604,0.041005,0.033804,0.040996,0.038370,0.034738,0.039671,0.035951,0.034260,0.035838,0.041857,0.041685,0.039359,0.035799,0.036917,0.043608,0.042143,0.038003,0.042637,0.034764,0.035939,0.044445,0.036438,0.043628,0.036484,0.045503,0.036134,0.038971,0.041249,0.035210,0.038924,0.035941,0.037175,0.035334,0.040267,0.041842,0.034960,0.038048,0.043336,0.041725,0.032626,0.037692,0.040721,0.042399,0.040075,0.038289,0.044218,0.037504,0.044150,0.037088,0.038691,0.037376,0.045420,0.037385,0.039937,0.044168,0.038626,0.042650,0.044800,0.042787,0.036623,0.036772,0.038932,0.042834,0.041520,0.035175,0.036378,0.040324,0.035962
3,0.2500,0.043827,0.041437,0.034573,0.039756,0.029228,0.043602,0.038545,0.048268,0.039297,0.036139,0.041270,0.043555,0.046108,0.041060,0.039781,0.033286,0.038359,0.039399,0.039586,0.033500,0.034727,0.044836,0.044383,0.035740,0.034110,0.037092,0.040080,0.039048,0.042695,0.038898,0.044381,0.042483,0.044926,0.035236,0.036848,0.039107,0.040633,0.042548,0.033240,0.035095,0.040314,0.043881,0.043711,0.042128,0.037254,0.040213,0.044575,0.045017,0.033977,0.046633,0.034914,0.036896,0.044270,0.038446,0.052709,0.035091,0.039653,0.031790,0.038893,0.042316,0.037044,0.035128,0.033229,0.037231,0.038421,0.046026,0.039845,0.038793,0.038610,0.045724,0.044068,0.034147,0.034486,0.042796,0.044884,0.041216,0.038135,0.039141,0.035823,0.039293,0.034487,0.035999,0.034079,0.043419,0.041491,0.039082,0.037620,0.035945,0.046093,0.043597,0.037915,0.034872,0.035005,0.036298,0.041035,0.038010,0.034341,0.034012,0.045065,0.032866
4,0.3333,0.044272,0.044362,0.040657,0.039376,0.033594,0.041944,0.032392,0.042083,0.041488,0.034816,0.045805,0.045558,0.042138,0.041204,0.038012,0.033814,0.037959,0.036612,0.030925,0.033531,0.034023,0.041110,0.040635,0.033479,0.032954,0.036480,0.035958,0.039026,0.038603,0.039996,0.049980,0.042991,0.048871,0.035984,0.038631,0.032842,0.036982,0.052507,0.033941,0.036619,0.045467,0.039465,0.052103,0.047746,0.036670,0.046549,0.039783,0.049533,0.037168,0.048131,0.034489,0.034421,0.037508,0.038723,0.045484,0.036369,0.047225,0.036251,0.036763,0.043848,0.033364,0.033540,0.036203,0.037014,0.040115,0.045178,0.040171,0.041662,0.049554,0.045571,0.044893,0.037099,0.037528,0.045643,0.046393,0.041814,0.042430,0.039070,0.039498,0.038125,0.030673,0.035496,0.031340,0.042399,0.039470,0.046555,0.041241,0.029266,0.045005,0.041654,0.033605,0.038636,0.029481,0.032050,0.041595,0.032847,0.038328,0.030938,0.041032,0.031803
5,0.4167,0.039872,0.045201,0.037751,0.039103,0.027310,0.043462,0.037043,0.042114,0.039387,0.036780,0.049588,0.044339,0.043002,0.036094,0.037499,0.034916,0.041511,0.036682,0.031865,0.036080,0.035125,0.045403,0.036807,0.033249,0.036283,0.041267,0.031455,0.041640,0.037214,0.039843,0.044309,0.037328,0.049302,0.039804,0.034408,0.034158,0.038337,0.052116,0.032175,0.033175,0.049211,0.037941,0.060798,0.045432,0.035648,0.044259,0.039302,0.049934,0.039677,0.045536,0.038167,0.033731,0.040313,0.038915,0.056396,0.035050,0.041091,0.036153,0.038635,0.041386,0.030845,0.034371,0.035417,0.042183,0.040585,0.043632,0.036671,0.041498,0.047938,0.042200,0.043367,0.033585,0.041356,0.045875,0.041960,0.036885,0.048585,0.036558,0.040899,0.038195,0.034395,0.040773,0.031017,0.038232,0.044289,0.044621,0.039694,0.029418,0.047459,0.045980,0.031071,0.040110,0.025468,0.033564,0.042719,0.034432,0.038719,0.030641,0.038354,0.033490
6,0.5000,0.040842,0.042849,0.042715,0.034869,0.030532,0.047294,0.033646,0.044233,0.038391,0.035888,0.053204,0.043844,0.040475,0.034820,0.037323,0.030861,0.047814,0.036176,0.033633,0.033250,0.031123,0.054383,0.043021,0.036015,0.036809,0.036031,0.034570,0.045321,0.038105,0.046280,0.045511,0.045277,0.050578,0.043839,0.034052,0.034216,0.036146,0.052707,0.036742,0.032120,0.048220,0.038272,0.064646,0.042422,0.037765,0.046055,0.039270,0.050453,0.035300,0.040409,0.037202,0.035481,0.035591,0.043615,0.050037,0.032228,0.045240,0.034394,0.039570,0.042356,0.028800,0.034691,0.037537,0.043679,0.040709,0.049475,0.031890,0.042013,0.045260,0.045795,0.049041,0.028210,0.035342,0.042205,0.041283,0.042185,0.044002,0.033588,0.039868,0.032911,0.033452,0.033619,0.030219,0.034696,0.044687,0.044467,0.042049,0.029058,0.041360,0.047460,0.031633,0.039694,0.024036,0.035833,0.040229,0.033067,0.038684,0.030290,0.043073,0.037600
7,0.5833,0.039428,0.041974,0.047287,0.039183,0.029812,0.046589,0.030568,0.043528,0.036701,0.038088,0.055197,0.053735,0.041454,0.035685,0.036142,0.030198,0.048497,0.037560,0.033842,0.035153,0.032719,0.046589,0.041241,0.035555,0.036648,0.038883,0.035340,0.045425,0.042546,0.042460,0.045696,0.039602,0.048121,0.040331,0.035237,0.035057,0.034769,0.060003,0.035235,0.032211,0.052942,0.035077,0.067247,0.048976,0.030640,0.053909,0.035606,0.045439,0.036038,0.034868,0.038475,0.036159,0.032188,0.038714,0.051230,0.032654,0.049897,0.034889,0.041346,0.039830,0.027781,0.028491,0.036607,0.042539,0.041993,0.050539,0.031414,0.040392,0.044908,0.043196,0.046494,0.032656,0.036793,0.042698,0.041407,0.039013,0.042962,0.033465,0.035679,0.035751,0.033274,0.038306,0.031652,0.037617,0.043089,0.043315,0.043680,0.025703,0.043093,0.047253,0.028895,0.043289,0.023160,0.031119,0.049775,0.028404,0.042636,0.033458,0.042116,0.043556
8,0.6667,0.037030,0.044584,0.056287,0.041621,0.029586,0.051916,0.030908,0.046965,0.035857,0.039572,0.052655,0.044904,0.034629,0.034157,0.034765,0.027237,0.044522,0.037897,0.030953,0.036649,0.029966,0.041343,0.040676,0.038331,0.034078,0.045397,0.040822,0.046665,0.046843,0.041451,0.039854,0.039585,0.053276,0.041666,0.036882,0.033585,0.039010,0.057759,0.037869,0.033501,0.045021,0.037746,0.068470,0.048502,0.031400,0.055552,0.038108,0.047609,0.034652,0.030416,0.040945,0.034055,0.027256,0.036433,0.051603,0.029413,0.049287,0.032378,0.042300,0.038306,0.029024,0.033820,0.043829,0.044448,0.043653,0.056330,0.034102,0.040000,0.049213,0.041376,0.050910,0.036680,0.037272,0.039547,0.044554,0.033460,0.037141,0.032578,0.032458,0.036582,0.038038,0.038294,0.028703,0.036395,0.041110,0.045225,0.038857,0.026611,0.040032,0.045342,0.033736,0.040161,0.022772,0.031388,0.048483,0.027594,0.039778,0.031956,0.043798,0.050123
9,0.7500,0.032165,0.044526,0.050968,0.037901,0.032753,0.047967,0.032515,0.056517,0.041388,0.039588,0.046396,0.045457,0.032756,0.033838,0.037555,0.026219,0.040299,0.042759,0.033589,0.035659,0.029916,0.037226,0.035602,0.038311,0.040093,0.048587,0.041068,0.047746,0.042419,0.041627,0.041125,0.037582,0.058032,0.040202,0.034221,0.033250,0.040598,0.051302,0.037370,0.036503,0.047034,0.045877,0.066273,0.053769,0.031840,0.056710,0.036011,0.045525,0.033049,0.035251,0.047269,0.034086,0.029925,0.039982,0.046399,0.031714,0.046743,0.027142,0.036622,0.038276,0.032754,0.033408,0.046387,0.044860,0.040352,0.058662,0.037606,0.035465,0.045205,0.042523,0.050982,0.040715,0.042592,0.039553,0.037797,0.031323,0.036907,0.031855,0.035745,0.036415,0.036857,0.040323,0.026483,0.037695,0.044346,0.045677,0.037329,0.029743,0.040555,0.041528,0.032322,0.033109,0.023448,0.028443,0.047769,0.027058,0.042101,0.033360,0.045962,0.043027
10,0.8333,0.032035,0.046412,0.052033,0.033041,0.035827,0.042162,0.033289,0.059659,0.043445,0.038512,0.048325,0.050537,0.030989,0.032478,0.035915,0.026830,0.040131,0.045147,0.032363,0.039339,0.030345,0.035773,0.036486,0.036139,0.041234,0.048172,0.041633,0.050962,0.039288,0.048060,0.045792,0.038503,0.057006,0.039585,0.030307,0.033552,0.040719,0.045962,0.039457,0.034125,0.045657,0.041232,0.065288,0.063975,0.035526,0.063274,0.035332,0.044512,0.031066,0.035920,0.047468,0.032739,0.029343,0.045974,0.042330,0.035962,0.045624,0.025812,0.034915,0.039346,0.031492,0.030167,0.049136,0.046798,0.042215,0.057230,0.037762,0.033629,0.046973,0.038520,0.050228,0.042390,0.041546,0.041951,0.036760,0.031584,0.036412,0.029927,0.038568,0.031654,0.033170,0.039354,0.026929,0.038280,0.050289,0.045254,0.037219,0.033059,0.038405,0.044476,0.033267,0.036761,0.023773,0.024206,0.042687,0.024453,0.042924,0.034100,0.049007,0.042213
11,0.9167,0.030809,0.046183,0.050326,0.034389,0.036436,0.042016,0.034564,0.068496,0.044728,0.033664,0.050348,0.049981,0.030920,0.030724,0.032509,0.027732,0.043256,0.045058,0.034035,0.042807,0.036506,0.039955,0.034850,0.031146,0.041752,0.049650,0.039178,0.056843,0.040487,0.047806,0.047352,0.035796,0.058978,0.038919,0.030726,0.034055,0.041088,0.050811,0.036964,0.035322,0.045533,0.041564,0.067880,0.052931,0.038767,0.062362,0.031820,0.044958,0.028474,0.036252,0.049457,0.032909,0.030302,0.044143,0.041630,0.036100,0.043917,0.022761,0.033949,0.045116,0.030290,0.030500,0.049272,0.049597,0.046769,0.055270,0.035080,0.033707,0.044616,0.035442,0.041546,0.037945,0.043546,0.048895,0.036323,0.030694,0.038692,0.027009,0.037446,0.031829,0.032123,0.042375,0.026101,0.038949,0.049594,0.044587,0.036903,0.030030,0.041020,0.042955,0.033368,0.036484,0.022958,0.028884,0.039105,0.024792,0.047819,0.033783,0.053728,0.041837
12,1.0000,0.028328,0.049945,0.053919,0.034194,0.036318,0.045728,0.035737,0.086736,0.040045,0.034613,0.039862,0.051265,0.031730,0.031240,0.033723,0.026696,0.039916,0.043627,0.032673,0.043703,0.041056,0.036590,0.037947,0.031954,0.043079,0.050686,0.038288,0.050258,0.038682,0.047800,0.049873,0.034334,0.059309,0.033633,0.035809,0.035582,0.035521,0.059781,0.033914,0.035849,0.042167,0.043185,0.069915,0.054645,0.036967,0.054240,0.034633,0.042817,0.029036,0.035167,0.054070,0.030542,0.028405,0.044434,0.041799,0.033253,0.042483,0.018497,0.037885,0.043883,0.038069,0.029794,0.048002,0.048783,0.045071,0.057615,0.038009,0.034813,0.046568,0.034755,0.036966,0.041479,0.039980,0.047649,0.035248,0.030117,0.039623,0.030364,0.039218,0.031857,0.030585,0.044248,0.025987,0.045195,0.042393,0.042668,0.042740,0.025797,0.044811,0.042346,0.036001,0.035162,0.022374,0.028050,0.041050,0.028252,0.043859,0.035464,0.052673,0.043183
13,1.0833,0.027100,0.049677,0.056423,0.035044,0.044387,0.044243,0.037809,0.079015,0.038236,0.037071,0.040411,0.056642,0.030400,0.034190,0.031228,0.028239,0.040354,0.045781,0.031812,0.044752,0.038968,0.036582,0.040340,0.036069,0.040496,0.051459,0.041706,0.056792,0.046249,0.045235,0.050754,0.036493,0.058522,0.030629,0.034314,0.034527,0.034242,0.065667,0.038679,0.036339,0.039010,0.040866,0.063228,0.061166,0.032765,0.057515,0.036698,0.039600,0.028475,0.035632,0.056754,0.030734,0.027250,0.043383,0.034279,0.034379,0.040176,0.020087,0.039721,0.040977,0.037596,0.027149,0.050253,0.044493,0.048856,0.054328,0.037640,0.033251,0.047928,0.033998,0.038980,0.041536,0.037653,0.042131,0.037510,0.029720,0.036432,0.027083,0.032924,0.033643,0.030112,0.041634,0.026341,0.049854,0.044328,0.044048,0.044421,0.023694,0.039267,0.041814,0.038938,0.037171,0.024542,0.025284,0.046484,0.026772,0.041399,0.038359,0.053836,0.042658
14,1.1667,0.029127,0.054084,0.066133,0.031299,0.045283,0.051409,0.034445,0.078642,0.040965,0.038378,0.039368,0.054123,0.029507,0.034242,0.032373,0.031021,0.045098,0.045877,0.032376,0.048236,0.036862,0.034030,0.038842,0.034978,0.043387,0.051781,0.049884,0.058455,0.046891,0.044574,0.042865,0.040153,0.057641,0.029137,0.036668,0.033147,0.033890,0.065410,0.034685,0.039772,0.038129,0.043536,0.067450,0.061509,0.033645,0.064766,0.036892,0.041739,0.027275,0.036939,0.052549,0.028341,0.023534,0.048723,0.033607,0.029736,0.044142,0.020167,0.037069,0.039560,0.038576,0.028325,0.051834,0.044409,0.047048,0.049199,0.033730,0.033173,0.047047,0.031606,0.041203,0.044695,0.039087,0.043453,0.035030,0.029535,0.030602,0.026357,0.032477,0.034118,0.035452,0.037813,0.026708,0.052523,0.041421,0.045914,0.044879,0.023773,0.043826,0.038178,0.039826,0.034911,0.023132,0.025147,0.045217,0.023988,0.041165,0.036394,0.056344,0.041115
15,1.2500,0.032177,0.054988,0.072884,0.031669,0.043093,0.055503,0.034677,0.060768,0.043366,0.037552,0.037483,0.057819,0.029063,0.035387,0.032227,0.026861,0.047184,0.043839,0.035436,0.050959,0.039189,0.030290,0.040045,0.032950,0.041445,0.053568,0.053666,0.058777,0.038776,0.043806,0.040840,0.040776,0.063290,0.028862,0.034281,0.033416,0.034096,0.071941,0.031525,0.038408,0.041575,0.040026,0.067429,0.067646,0.032075,0.062462,0.044003,0.037054,0.030657,0.036350,0.047341,0.027896,0.021559,0.048120,0.035266,0.027653,0.043829,0.025440,0.035036,0.040424,0.040511,0.026620,0.052657,0.042931,0.047257,0.057271,0.032274,0.034667,0.042875,0.029981,0.038737,0.050415,0.037905,0.046185,0.036637,0.028594,0.028543,0.026218,0.039145,0.034693,0.037178,0.037230,0.024493,0.053039,0.044344,0.045522,0.044589,0.021813,0.048347,0.039522,0.036527,0.037923,0.023135,0.023052,0.047489,0.024793,0.034540,0.040979,0.049784,0.041777
16,1.3333,0.030758,0.062191,0.076408,0.030007,0.041841,0.050782,0.033635,0.053612,0.043014,0.033758,0.039593,0.061655,0.028729,0.039038,0.036181,0.024311,0.042437,0.041366,0.037358,0.055395,0.037313,0.028914,0.034833,0.035670,0.043825,0.059101,0.049083,0.061812,0.038874,0.039967,0.043128,0.045818,0.062265,0.029388,0.035341,0.033214,0.037440,0.068455,0.037426,0.036397,0.042143,0.040541,0.062821,0.080042,0.036881,0.067793,0.045882,0.033908,0.036091,0.042956,0.049607,0.024878,0.020674,0.050898,0.036298,0.030075,0.045211,0.028594,0.035311,0.045039,0.038340,0.025080,0.053296,0.038878,0.041967,0.063794,0.035785,0.036699,0.040635,0.027702,0.040684,0.052938,0.043617,0.042577,0.034672,0.026078,0.031069,0.025023,0.039039,0.037976,0.035224,0.033199,0.024861,0.052029,0.042981,0.045799,0.040539,0.022808,0.040556,0.041714,0.036034,0.037438,0.024676,0.019844,0.041162,0.023008,0.033156,0.044845,0.042082,0.035362
17,1.4167,0.029271,0.053669,0.071772,0.031047,0.037422,0.052559,0.033404,0.054645,0.043727,0.037516,0.036890,0.064943,0.032847,0.039434,0.038446,0.022230,0.040641,0.036017,0.035356,0.057040,0.033204,0.028936,0.032915,0.035040,0.042538,0.058146,0.045968,0.060352,0.040535,0.036985,0.041225,0.049241,0.061295,0.025351,0.034614,0.034249,0.044428,0.068434,0.038695,0.040263,0.041866,0.044724,0.062715,0.066796,0.034949,0.067027,0.049226,0.033289,0.031605,0.047581,0.052252,0.028538,0.021858,0.049113,0.040566,0.029106,0.045529,0.028083,0.034744,0.040452,0.041158,0.023914,0.046333,0.038485,0.039472,0.070413,0.037346,0.042157,0.042961,0.026953,0.045812,0.052891,0.046222,0.043352,0.035698,0.026475,0.033095,0.025580,0.037441,0.041043,0.036824,0.030968,0.025222,0.060928,0.043897,0.044376,0.034209,0.022815,0.039217,0.037695,0.036267,0.033986,0.024714,0.023319,0.043469,0.023246,0.030978,0.045699,0.048218,0.032009
18,1.5000,0.029629,0.052140,0.076027,0.034291,0.039517,0.049831,0.030549,0.053725,0.046413,0.039019,0.037843,0.057712,0.034662,0.038763,0.040388,0.024646,0.036989,0.037160,0.033718,0.057068,0.035355,0.031483,0.030268,0.035906,0.042278,0.059510,0.050018,0.057624,0.042738,0.031697,0.041151,0.047683,0.070133,0.027860,0.035871,0.032705,0.040913,0.062462,0.034920,0.038832,0.045856,0.045687,0.069440,0.069258,0.039652,0.071981,0.053274,0.033013,0.032033,0.052771,0.051588,0.029331,0.020769,0.044322,0.038412,0.030622,0.049949,0.028537,0.032783,0.038889,0.040113,0.026665,0.043844,0.039150,0.037578,0.062855,0.041036,0.040845,0.045095,0.026942,0.042962,0.048416,0.050433,0.042290,0.035915,0.025913,0.030511,0.026704,0.035533,0.048070,0.036890,0.031940,0.022313,0.055058,0.042332,0.046531,0.037098,0.024796,0.043503,0.039079,0.033173,0.033289,0.022529,0.022570,0.038274,0.021802,0.028735,0.046093,0.047551,0.028995
19,1.5833,0.027199,0.053241,0.077656,0.032933,0.038382,0.052841,0.031256,0.056652,0.041797,0.040638,0.036495,0.061421,0.040593,0.034268,0.036838,0.024865,0.039121,0.037660,0.032425,0.059229,0.029618,0.036802,0.029349,0.035342,0.041299,0.064403,0.052776,0.056192,0.041075,0.032826,0.044775,0.045486,0.076158,0.025809,0.033816,0.037178,0.036724,0.061889,0.034828,0.036837,0.043363,0.051561,0.075236,0.074604,0.034966,0.074606,0.053927,0.039789,0.034676,0.055828,0.056496,0.028759,0.020388,0.046204,0.039550,0.028962,0.048775,0.027152,0.036324,0.037349,0.041612,0.025173,0.037401,0.044354,0.041209,0.062262,0.038793,0.040302,0.046953,0.026030,0.051602,0.041259,0.052100,0.042978,0.036758,0.024100,0.028995,0.027343,0.036956,0.046363,0.033955,0.033436,0.020735,0.059772,0.044962,0.040831,0.041336,0.025010,0.043625,0.041210,0.035037,0.029638,0.020974,0.021121,0.043451,0.021121,0.028410,0.038148,0.043831,0.027500
20,1.6667,0.027515,0.045321,0.073371,0.030589,0.039674,0.055590,0.034692,0.058407,0.041741,0.038637,0.038121,0.060437,0.041034,0.034104,0.036445,0.024907,0.039719,0.040877,0.030285,0.062302,0.028112,0.035259,0.028314,0.035278,0.036799,0.060602,0.045262,0.061068,0.039381,0.029519,0.042122,0.043060,0.085557,0.028701,0.027416,0.034295,0.043498,0.058786,0.034887,0.036181,0.046583,0.047706,0.067478,0.088103,0.039459,0.070989,0.049183,0.043210,0.035723,0.063853,0.055815,0.033571,0.021447,0.049894,0.038270,0.027615,0.043812,0.026396,0.036377,0.039284,0.039829,0.025556,0.037009,0.044580,0.041666,0.062165,0.038217,0.037139,0.050419,0.024849,0.054538,0.043098,0.054127,0.043065,0.041259,0.025490,0.033607,0.025312,0.038542,0.051801,0.036058,0.035282,0.018733,0.053366,0.056011,0.044327,0.034933,0.026235,0.043555,0.041973,0.032679,0.031933,0.023131,0.018268,0.038471,0.022086,0.031015,0.035165,0.042531,0.024291
21,1.7500,0.028072,0.050672,0.076507,0.029372,0.040317,0.058416,0.041217,0.068719,0.035740,0.041009,0.038325,0.056943,0.040964,0.041207,0.041144,0.027523,0.042141,0.044164,0.030500,0.058002,0.027758,0.034493,0.029429,0.037250,0.034708,0.055535,0.046029,0.065390,0.035725,0.028015,0.050432,0.038546,0.091487,0.032114,0.029827,0.033196,0.042381,0.063187,0.034649,0.033147,0.048979,0.048160,0.064726,0.092372,0.037710,0.067698,0.051739,0.042514,0.035110,0.059255,0.054652,0.030155,0.020671,0.052079,0.037671,0.026372,0.036854,0.022747,0.042508,0.037029,0.039626,0.027018,0.037081,0.036857,0.036912,0.055845,0.036047,0.034425,0.050059,0.026555,0.055295,0.044086,0.051976,0.040766,0.043795,0.027657,0.033071,0.023782,0.042527,0.054765,0.030283,0.039389,0.017692,0.047457,0.051242,0.045843,0.035846,0.024550,0.043872,0.045912,0.031144,0.031651,0.024032,0.017551,0.040267,0.023059,0.029558,0.035740,0.043297,0.026029
22,1.8333,0.026519,0.051266,0.070309,0.027301,0.046052,0.051667,0.041247,0.068663,0.032207,0.036676,0.036559,0.054066,0.039893,0.044475,0.036363,0.026344,0.034341,0.042345,0.030024,0.058841,0.027156,0.032750,0.030389,0.032405,0.026849,0.056813,0.042987,0.065250,0.032470,0.026914,0.060320,0.034944,0.084489,0.034652,0.028045,0.029298,0.040209,0.071102,0.039706,0.038319,0.046817,0.051104,0.061984,0.086040,0.034276,0.081976,0.051567,0.040102,0.036211,0.067282,0.058100,0.029831,0.022299,0.056302,0.033073,0.029611,0.036839,0.022774,0.047313,0.041419,0.041569,0.028376,0.038082,0.034206,0.041784,0.058545,0.044292,0.035887,0.050909,0.026213,0.056624,0.046514,0.050271,0.047012,0.057312,0.027083,0.035366,0.023838,0.046918,0.057182,0.025603,0.043510,0.018956,0.043901,0.054709,0.052230,0.037773,0.022066,0.038252,0.039636,0.032540,0.029913,0.025016,0.018663,0.044376,0.019459,0.029662,0.037880,0.041973,0.023178
